level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
388231,-0.09249511,0.12714805,0.05939495,0.0056360513,-0.16274424,0.045745663,0.019,0.018,0.019,0.018,0,1,1053,1,0.Stand/1053_A_1.csv,0.012999999,1
388232,0.2497286,-0.2881594,-0.11162651,0.18763746,-0.086968854,0.029926414,0.025,0.024,0.025,0.024,0,2,1053,1,0.Stand/1053_A_1.csv,0.006000001,1
388233,0.23298863,-0.18644798,-0.10072864,0.2386687,-0.00514426,0.014095252,0.033,0.033,0.033,0.033,0,3,1053,1,0.Stand/1053_A_1.csv,0.007999999,1
388234,0.16457057,0.53072274,-0.015465813,0.14992732,0.07855517,0.055361126,0.044,0.043,0.044,0.043,0,4,1053,1,0.Stand/1053_A_1.csv,0.011,1
388235,-0.2004342,0.029819658,-0.16456866,0.08196584,0.051355813,0.008716161,0.054,0.054,0.054,0.054,0,5,1053,1,0.Stand/1053_A_1.csv,0.010000002,1
388236,0.030285947,-0.0681158,-0.03391099,0.012864395,-0.022897668,-0.0008165232,0.065,0.065,0.065,0.065,0,6,1053,1,0.Stand/1053_A_1.csv,0.010999996,1
388237,-0.0047234297,0.09046054,-0.03207531,0.029555509,0.031263128,-0.0050212406,0.075,0.074,0.075,0.074,0,7,1053,1,0.Stand/1053_A_1.csv,0.010000005,1
388238,-0.08463861,0.2128432,-0.03614574,-0.0029152248,0.0028155092,0.0045366716,0.084,0.085,0.084,0.085,0,8,1053,1,0.Stand/1053_A_1.csv,0.008999996,1
388239,0.060412202,0.13120033,-0.13054605,-0.018667705,0.036552995,-0.017555995,0.094,0.095,0.094,0.095,0,9,1053,1,0.Stand/1053_A_1.csv,0.009999998,1
388240,-0.029368343,0.011138501,-0.017745117,-0.0151074305,0.009956996,-0.032016717,0.105,0.106,0.105,0.106,0,10,1053,1,0.Stand/1053_A_1.csv,0.011,1
388241,-0.11682651,-0.032372672,0.058904633,-0.007957141,-0.031187523,-0.045375627,0.115,0.114,0.115,0.114,0,11,1053,1,0.Stand/1053_A_1.csv,0.010000005,1
388242,-0.17677045,-0.103282094,0.038146168,0.0204655,-0.09829493,-0.019060342,0.131,0.13,0.131,0.13,0,12,1053,1,0.Stand/1053_A_1.csv,0.015999995,1
388243,-0.006478944,0.01531578,0.052379306,0.012144197,-0.13233785,0.003105841,0.137,0.136,0.137,0.136,0,13,1053,1,0.Stand/1053_A_1.csv,0.0059999973,1
388244,-0.033209953,0.0028305873,-0.07043005,-0.0043901326,-0.024544433,0.0064043174,0.144,0.145,0.144,0.145,0,14,1053,1,0.Stand/1053_A_1.csv,0.0069999993,1
388245,-0.006032985,-0.067906074,-0.02316655,-0.044517796,-0.00498598,0.012464644,0.155,0.154,0.155,0.154,0,15,1053,1,0.Stand/1053_A_1.csv,0.011000007,1
388246,0.021909624,-0.13059941,0.09215206,-0.033769343,0.03357287,0.0074091456,0.164,0.165,0.164,0.165,0,16,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388247,-0.13921633,-0.076409124,0.12282189,-0.027318407,0.045758598,0.014196213,0.176,0.175,0.176,0.175,0,17,1053,1,0.Stand/1053_A_1.csv,0.0119999945,1
388248,-0.17197599,-0.054141827,0.12681462,-0.033313133,0.019366782,0.013495199,0.186,0.185,0.186,0.185,0,18,1053,1,0.Stand/1053_A_1.csv,0.010000005,1
388249,-0.08610061,-0.045602977,0.040460143,-0.028207546,-0.016924083,-0.0017085718,0.196,0.195,0.196,0.195,0,19,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388250,0.035338733,0.031203771,-0.04897961,-0.04044922,-0.022744983,-0.015501152,0.205,0.206,0.205,0.206,0,20,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388251,0.010962893,0.022960352,-0.07858752,-0.057600863,-0.00014695944,-0.02852223,0.216,0.215,0.216,0.215,0,21,1053,1,0.Stand/1053_A_1.csv,0.011000007,1
388252,-0.08410315,0.015989413,-0.05831877,-0.07012885,-0.023631666,-0.035963643,0.227,0.226,0.227,0.226,0,22,1053,1,0.Stand/1053_A_1.csv,0.0109999925,1
388253,-0.005559887,-0.08082814,0.017150864,-0.047103405,-0.031171534,-0.015431042,0.24,0.237,0.24,0.237,0,23,1053,1,0.Stand/1053_A_1.csv,0.012999997,1
388254,0.009705788,-0.16086167,-0.02916521,-0.020435657,-0.019681366,0.0005378538,0.246,0.245,0.246,0.245,0,24,1053,1,0.Stand/1053_A_1.csv,0.006000012,1
388255,-0.096443914,-0.027388597,0.035992302,-0.011975712,-0.045758348,-0.005014641,0.257,0.256,0.257,0.256,0,25,1053,1,0.Stand/1053_A_1.csv,0.0109999925,1
388256,-0.011807021,-0.05462125,0.037843436,0.002036255,-0.049493745,0.0060965675,0.266,0.265,0.266,0.265,0,26,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388257,0.06021863,-0.09550355,-0.061691627,0.01528963,-0.037165765,0.0075043445,0.276,0.276,0.276,0.276,0,27,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388258,0.007880886,0.06837143,0.04509344,-0.0109870015,-0.0304301,-0.020342197,0.287,0.287,0.287,0.287,0,28,1053,1,0.Stand/1053_A_1.csv,0.011000007,1
388259,-0.047967758,0.022098728,0.0013652816,-0.01062299,-0.02929889,-0.014397716,0.296,0.297,0.296,0.297,0,29,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388260,0.04044507,-0.08268187,-0.022621652,-0.006768359,-0.036350604,-0.0133378925,0.306,0.307,0.306,0.307,0,30,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388261,-0.05238019,0.028909827,0.08755079,-0.011073694,-0.035545208,-0.020537337,0.317,0.317,0.317,0.317,0,31,1053,1,0.Stand/1053_A_1.csv,0.011000007,1
388262,0.0034756346,0.045433223,0.01642799,-0.0082855,-0.03362829,-0.010830458,0.329,0.328,0.329,0.328,0,32,1053,1,0.Stand/1053_A_1.csv,0.0119999945,1
388263,0.013885311,0.04499229,0.017113071,-0.015018922,-0.030330848,-0.011938521,0.339,0.338,0.339,0.338,0,33,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388264,-0.01099209,-0.0023633647,-0.025169851,-0.01839698,-0.029484686,-0.0042580552,0.348,0.347,0.348,0.347,0,34,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388265,-0.012900475,0.0017299308,-0.03502457,-0.012356649,-0.015966611,-0.006149096,0.357,0.356,0.357,0.356,0,35,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388266,0.039235696,0.03131383,-0.012898093,-0.014334281,0.0036646808,-0.0038017593,0.367,0.368,0.367,0.368,0,36,1053,1,0.Stand/1053_A_1.csv,0.01000002,1
388267,-0.045416456,0.01309916,0.05733659,-0.0076523935,0.013976547,0.0042297193,0.378,0.377,0.378,0.377,0,37,1053,1,0.Stand/1053_A_1.csv,0.010999978,1
388268,-0.006877248,-0.0044474555,-0.039278902,-0.0060914876,0.011656907,-0.000210203,0.387,0.388,0.387,0.388,0,38,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388269,0.010285077,-0.008566937,-0.00024087727,0.0010708713,0.011332038,0.0058432613,0.398,0.397,0.398,0.397,0,39,1053,1,0.Stand/1053_A_1.csv,0.011000007,1
388270,-0.058354624,0.022041552,0.020241857,0.011141114,0.01633481,0.006906795,0.408,0.407,0.408,0.407,0,40,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388271,0.007939175,0.0132272225,-0.012019308,0.00095789344,0.003708301,0.006800424,0.419,0.417,0.419,0.417,0,41,1053,1,0.Stand/1053_A_1.csv,0.011000007,1
388272,-0.017346624,-0.012066759,0.018603869,0.002726875,0.011307727,0.0058424175,0.429,0.428,0.429,0.428,0,42,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388273,0.0032887973,-0.008596375,-0.021061702,0.0054695904,-0.0026064848,0.007815337,0.441,0.439,0.441,0.439,0,43,1053,1,0.Stand/1053_A_1.csv,0.012000024,1
388274,0.0042935694,0.05902578,0.028077686,0.0009996097,0.006609383,0.0017027959,0.449,0.448,0.449,0.448,0,44,1053,1,0.Stand/1053_A_1.csv,0.007999986,1
388275,-0.027891371,0.017038466,-0.004021721,-0.004409243,0.007798516,0.0014710469,0.459,0.458,0.459,0.458,0,45,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388276,0.00057615084,-0.06519171,0.026475133,-0.00047547254,-0.0012931719,-0.0007903254,0.468,0.469,0.468,0.469,0,46,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388277,-0.0061292215,0.04024721,0.008296853,0.001090829,0.0029916763,-0.0069571994,0.479,0.478,0.479,0.478,0,47,1053,1,0.Stand/1053_A_1.csv,0.011000007,1
388278,-0.015251387,0.015023997,0.034241304,0.004180136,-0.002736366,-0.0017789286,0.488,0.489,0.488,0.489,0,48,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388279,0.004723437,-0.024648394,0.053123083,0.004939789,0.007257783,-0.0003445699,0.499,0.498,0.499,0.498,0,49,1053,1,0.Stand/1053_A_1.csv,0.011000007,1
388280,-0.030770894,0.017577095,0.025182554,0.0061152903,0.004782158,0.003780542,0.509,0.51,0.509,0.51,0,50,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388281,-0.004595092,-0.025178276,0.06863292,0.010448724,-0.00016041519,0.011915574,0.519,0.52,0.519,0.52,0,51,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388282,-0.017951729,-0.028706,0.031090716,0.009793342,0.005382573,0.0155877825,0.53,0.529,0.53,0.529,0,52,1053,1,0.Stand/1053_A_1.csv,0.010999978,1
388283,0.010570852,0.016880218,0.017233707,0.005590087,-0.002981475,0.010471756,0.543,0.541,0.543,0.541,0,53,1053,1,0.Stand/1053_A_1.csv,0.013000011,1
388284,0.02772639,0.02150641,0.014141842,-0.0013067215,0.0046577817,0.0018827732,0.549,0.55,0.549,0.55,0,54,1053,1,0.Stand/1053_A_1.csv,0.006000042,1
388285,0.0201995,-0.051772065,0.029415017,-0.0050183255,0.008522579,0.0031503728,0.559,0.56,0.559,0.56,0,55,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388286,-0.025705904,0.0029011387,0.055461846,0.003778796,0.017283306,0.003607287,0.57,0.569,0.57,0.569,0,56,1053,1,0.Stand/1053_A_1.csv,0.010999978,1
388287,-0.032767486,0.0024509681,0.023756925,0.0041904068,0.0032117078,0.010348436,0.58,0.579,0.58,0.579,0,57,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388288,0.007491325,-0.031933833,0.03388057,0.00505042,-0.0014896693,0.009046486,0.589,0.588,0.589,0.588,0,58,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388289,0.0076850913,0.027248485,0.010419266,0.0040584076,-0.0014458313,0.0024570362,0.6,0.599,0.6,0.599,0,59,1053,1,0.Stand/1053_A_1.csv,0.011000037,1
388290,-0.012094685,-0.0020917812,0.0121744815,0.0023317256,-0.0024866,0.002739536,0.61,0.611,0.61,0.611,0,60,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388291,0.025648555,-0.055786237,0.0479983,0.0063007073,0.005985316,0.007000715,0.621,0.62,0.621,0.62,0,61,1053,1,0.Stand/1053_A_1.csv,0.010999978,1
388292,-0.03556795,-0.007057319,-0.0014960989,0.0058921287,0.013365644,0.00559141,0.642,0.642,0.642,0.642,0,62,1053,1,0.Stand/1053_A_1.csv,0.021000028,1
388293,0.008076855,-0.051513605,0.038494065,0.009396427,0.0039581843,0.009056577,0.664,0.641,0.664,0.641,0,63,1053,1,0.Stand/1053_A_1.csv,0.021999955,1
388294,0.00020849076,-0.0143915415,-0.01575801,0.011150397,0.010312408,0.0026821299,0.665,0.661,0.665,0.661,0,64,1053,1,0.Stand/1053_A_1.csv,0.0010000467,1
388295,0.01145252,0.008834392,0.022504624,0.008420324,0.0083181895,0.0032206913,0.681,0.664,0.681,0.664,0,65,1053,1,0.Stand/1053_A_1.csv,0.015999973,1
388296,-0.00038128882,-0.03157297,0.031869005,0.018469505,0.01506606,0.0065358398,0.682,0.68,0.682,0.68,0,66,1053,1,0.Stand/1053_A_1.csv,0.0009999871,1
388297,-0.0068514054,0.0013572685,-0.0037803669,0.01487184,0.009372598,0.0067400527,0.692,0.681,0.692,0.681,0,67,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388298,-0.005083893,0.0438805,0.009203168,0.010581996,0.009090589,0.0023942008,0.701,0.692,0.701,0.692,0,68,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388299,-0.015216426,0.0002633324,0.0071018077,0.0107973125,0.009319385,0.0059324256,0.71,0.701,0.71,0.701,0,69,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388300,0.019595318,0.009602435,0.014963878,0.011082156,0.013754784,0.0035714065,0.721,0.711,0.721,0.711,0,70,1053,1,0.Stand/1053_A_1.csv,0.011000037,1
388301,-0.017322814,0.0033064587,0.017423306,0.010118854,0.01883959,0.0071217245,0.732,0.72,0.732,0.72,0,71,1053,1,0.Stand/1053_A_1.csv,0.010999978,1
388302,-0.023788232,0.0041746264,0.005915681,0.0057265237,0.006126605,0.00066325034,0.743,0.731,0.743,0.731,0,72,1053,1,0.Stand/1053_A_1.csv,0.010999978,1
388303,-0.008244776,0.004632798,-0.006371787,0.0032635203,-0.0008063414,-0.0016172874,0.753,0.741,0.753,0.741,0,73,1053,1,0.Stand/1053_A_1.csv,0.01000005,1
388304,0.012754834,-0.018539524,0.027728837,0.003362364,0.0028929813,0.0017505555,0.763,0.754,0.763,0.754,0,74,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388305,0.003973754,0.00013383478,-0.015908336,0.007490238,0.0023805783,0.0033719554,0.772,0.761,0.772,0.761,0,75,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388306,0.0115524,0.0030864468,0.022316052,-0.00077384966,0.0027913442,0.0009634035,0.781,0.771,0.781,0.771,0,76,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388307,-0.021117056,-0.004324222,0.016826205,0.005345268,0.0063535804,0.0031635505,0.792,0.783,0.792,0.783,0,77,1053,1,0.Stand/1053_A_1.csv,0.010999978,1
388308,0.00245258,-0.022125961,-0.02638205,0.0006722787,-0.004420542,0.00018619536,0.802,0.793,0.802,0.793,0,78,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388309,0.015395134,0.0003885841,0.0056178514,0.0022133419,-0.003210484,-0.002108461,0.812,0.803,0.812,0.803,0,79,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388310,-0.013407522,0.021317394,-0.007761603,0.0028331487,-0.004127445,-0.001612016,0.823,0.813,0.823,0.813,0,80,1053,1,0.Stand/1053_A_1.csv,0.011000037,1
388311,0.012625399,-0.002804289,-0.0021334495,0.0006844194,-0.01153902,-0.003270248,0.832,0.823,0.832,0.823,0,81,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388312,0.0023591144,-0.0064650346,0.013732703,0.0039150957,-0.008667044,-0.0018363119,0.843,0.833,0.843,0.833,0,82,1053,1,0.Stand/1053_A_1.csv,0.010999978,1
388313,0.007515886,0.018642362,0.022100274,0.0033866076,-0.008398436,-0.003715327,0.853,0.844,0.853,0.844,0,83,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388314,-0.0037697388,0.042362846,0.0024993364,-0.0038939714,-0.00661387,-0.0026531476,0.863,0.854,0.863,0.854,0,84,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
388315,0.016422817,-0.010085124,0.0315876,-0.006120526,-0.0020587635,-0.002756327,0.873,0.862,0.873,0.862,0,85,1053,1,0.Stand/1053_A_1.csv,0.01000005,1
388316,-0.020171573,0.021271065,0.017816797,-0.006689029,-0.0024457048,-0.006912532,0.884,0.874,0.884,0.874,0,86,1053,1,0.Stand/1053_A_1.csv,0.010999978,1
388317,0.014552274,-0.0064171227,0.02201745,-0.00018380024,-0.005722275,0.001642916,0.893,0.885,0.893,0.885,0,87,1053,1,0.Stand/1053_A_1.csv,0.009000003,1
388318,0.0032187316,-0.01938729,0.027379692,0.008733461,0.0076985005,0.00675597,0.903,0.894,0.903,0.894,0,88,1053,1,0.Stand/1053_A_1.csv,0.00999999,1
