level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
365996,-0.013550334,-0.00044174306,0.022807399,0.012360357,0.0076934276,0.014098265,0.018,0.018,0.018,0.018,0,1,1049,1,0.Stand/1049_A_1.csv,0.010999999,1
365997,0.0031945682,-0.03420042,0.004870847,0.020086173,0.01735217,0.027117936,0.026,0.027,0.026,0.027,0,2,1049,1,0.Stand/1049_A_1.csv,0.008000001,1
365998,-0.0369722,-0.06770122,-0.004492311,0.028069884,0.011370948,0.025270088,0.039,0.038,0.039,0.038,0,3,1049,1,0.Stand/1049_A_1.csv,0.013,1
365999,-0.009656178,-0.0024139062,-0.03839258,0.03172238,0.012139808,0.02115836,0.049,0.048,0.049,0.048,0,4,1049,1,0.Stand/1049_A_1.csv,0.009999998,1
366000,0.024524942,0.013358046,0.012656891,0.03280621,0.009981541,0.022392087,0.058,0.059,0.058,0.059,0,5,1049,1,0.Stand/1049_A_1.csv,0.009,1
366001,-0.025452606,0.0314296,-0.019964231,0.028657649,0.010849122,0.021627199,0.068,0.069,0.068,0.069,0,6,1049,1,0.Stand/1049_A_1.csv,0.010000005,1
366002,-0.0073812003,0.04531284,-0.054491304,0.016976949,0.0010611617,0.011297084,0.082,0.081,0.082,0.081,0,7,1049,1,0.Stand/1049_A_1.csv,0.013999999,1
366003,0.013962014,0.001355283,-0.011853907,0.012887935,-0.003926427,0.011621587,0.089,0.09,0.089,0.09,0,8,1049,1,0.Stand/1049_A_1.csv,0.0069999993,1
366004,-8.88058e-05,0.07473736,-0.042959243,0.0048223236,-0.002772234,0.0014965435,0.098,0.096,0.098,0.096,0,9,1049,1,0.Stand/1049_A_1.csv,0.008999996,1
366005,0.0014916672,0.03915177,-0.009626148,-0.00458057,-0.0074341483,-0.00045729126,0.108,0.109,0.108,0.109,0,10,1049,1,0.Stand/1049_A_1.csv,0.010000005,1
366006,0.023901489,-0.014305204,0.008747673,-0.0012157444,-0.007086206,0.0030905418,0.119,0.119,0.119,0.119,0,11,1049,1,0.Stand/1049_A_1.csv,0.011,1
366007,0.02666302,0.051315684,-0.008652734,-0.0043919194,0.0022117554,0.003509832,0.13,0.129,0.13,0.129,0,12,1049,1,0.Stand/1049_A_1.csv,0.0109999925,1
366008,0.015772076,0.032884043,0.010591659,-0.009838056,0.006265426,0.006925559,0.14,0.139,0.14,0.139,0,13,1049,1,0.Stand/1049_A_1.csv,0.010000005,1
366009,0.0036504571,0.01800963,-0.029376393,-0.008504412,0.007243694,0.006060913,0.148,0.149,0.148,0.149,0,14,1049,1,0.Stand/1049_A_1.csv,0.008000001,1
366010,-0.0056323893,0.009277987,-0.008479372,-0.016061462,0.008566484,0.0019442224,0.16,0.159,0.16,0.159,0,15,1049,1,0.Stand/1049_A_1.csv,0.0119999945,1
366011,-0.008966259,0.033403948,-0.039140604,-0.026088268,0.006606427,-0.003931098,0.169,0.17,0.169,0.17,0,16,1049,1,0.Stand/1049_A_1.csv,0.009000003,1
366012,0.018367838,0.03490175,-0.032535926,-0.030564006,0.0062434115,-0.0083217565,0.18,0.179,0.18,0.179,0,17,1049,1,0.Stand/1049_A_1.csv,0.011000007,1
366013,0.027702708,0.006233384,0.004907036,-0.03297897,0.01672087,-0.0038739354,0.189,0.19,0.189,0.19,0,18,1049,1,0.Stand/1049_A_1.csv,0.008999988,1
366014,-0.0094136465,-0.047669668,-0.014357021,-0.02708266,0.009994249,0.0036616437,0.199,0.198,0.199,0.198,0,19,1049,1,0.Stand/1049_A_1.csv,0.010000005,1
366015,0.035193503,-0.053726476,0.0030741803,-0.008280736,0.009813992,0.010980378,0.211,0.21,0.211,0.21,0,20,1049,1,0.Stand/1049_A_1.csv,0.0119999945,1
366016,-0.026524754,-0.06948315,-0.017453233,-0.0012981627,0.011207967,0.013419021,0.221,0.22,0.221,0.22,0,21,1049,1,0.Stand/1049_A_1.csv,0.010000005,1
366017,0.014875621,0.0022792742,-0.009649817,-0.0084782895,0.008068824,-0.00011730695,0.228,0.229,0.228,0.229,0,22,1049,1,0.Stand/1049_A_1.csv,0.0069999993,1
366018,0.000776093,-0.099889435,-0.00520527,0.001857396,0.015869703,0.006531147,0.241,0.24,0.241,0.24,0,23,1049,1,0.Stand/1049_A_1.csv,0.012999997,1
366019,0.004891734,0.0006975075,0.007917267,0.004287974,0.016695714,-0.0005096295,0.25,0.252,0.25,0.252,0,24,1049,1,0.Stand/1049_A_1.csv,0.009000003,1
366020,-0.023260552,-0.031758532,0.028565308,-0.0033683358,0.0070756124,0.0035477416,0.26,0.259,0.26,0.259,0,25,1049,1,0.Stand/1049_A_1.csv,0.00999999,1
366021,-0.005343239,-0.0062928335,-0.008342572,-0.00524266,0.00046587666,-0.00021280255,0.271,0.27,0.271,0.27,0,26,1049,1,0.Stand/1049_A_1.csv,0.011000007,1
366022,-0.017303366,-0.054126594,0.035976768,-0.0023693263,-0.007604112,0.0037580943,0.281,0.28,0.281,0.28,0,27,1049,1,0.Stand/1049_A_1.csv,0.00999999,1
366023,0.00377366,-0.029837847,-0.037531495,0.003640943,-0.012687417,0.002376719,0.294,0.295,0.294,0.295,0,28,1049,1,0.Stand/1049_A_1.csv,0.013000011,1
366024,0.029920708,0.039075334,0.0068345694,0.008578296,-0.009314276,0.0010541206,0.301,0.3,0.301,0.3,0,29,1049,1,0.Stand/1049_A_1.csv,0.0069999993,1
