level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
360059,0.00058425206,0.022992339,-0.048615575,0.05607266,0.014818089,0.0032231724,0.017,0.013,0.017,0.013,0,1,1048,1,0.Stand/1048_A_1.csv,0.0010000002,1
360060,-0.08227932,-0.0059809405,-0.10504502,0.094632916,0.0282542,0.030256592,0.018,0.015,0.018,0.015,0,2,1048,1,0.Stand/1048_A_1.csv,0.0009999983,1
360061,-0.019311763,0.030545067,-0.2017528,0.04345805,0.0064821886,0.03270764,0.03,0.032,0.03,0.032,0,3,1048,1,0.Stand/1048_A_1.csv,0.012,1
360062,0.17525396,0.17881116,-0.27122805,-0.018646318,-0.013654567,-0.0010797468,0.034,0.033,0.034,0.033,0,4,1048,1,0.Stand/1048_A_1.csv,0.0040000025,1
360063,0.11573571,-0.05221828,-0.06686824,-0.040379167,0.010965095,-0.01135259,0.035,0.037,0.035,0.037,0,5,1048,1,0.Stand/1048_A_1.csv,0.0009999983,1
360064,-0.057300076,-0.25217074,0.026409054,-0.002723453,0.038254105,-0.00035082025,0.046,0.047,0.046,0.047,0,6,1048,1,0.Stand/1048_A_1.csv,0.011,1
360065,-0.091251045,-0.054622855,0.027003976,0.03168645,0.029183919,0.009076144,0.055,0.054,0.055,0.054,0,7,1048,1,0.Stand/1048_A_1.csv,0.009,1
360066,-0.046637464,0.092545405,0.0038147075,0.014484784,0.037335064,-0.0022007746,0.065,0.064,0.065,0.064,0,8,1048,1,0.Stand/1048_A_1.csv,0.009999998,1
360067,0.0043028174,0.008353683,-0.04317856,-0.00095712044,0.008382983,-0.002921903,0.075,0.074,0.075,0.074,0,9,1048,1,0.Stand/1048_A_1.csv,0.010000005,1
360068,0.017711116,-0.00024716742,-0.017161243,-0.015963618,0.0075495266,0.0053400043,0.085,0.086,0.085,0.086,0,10,1048,1,0.Stand/1048_A_1.csv,0.009999998,1
360069,-0.07381901,0.08324421,0.05764489,-0.038430937,0.0073962607,0.00028517807,0.094,0.095,0.094,0.095,0,11,1048,1,0.Stand/1048_A_1.csv,0.008999996,1
360070,-0.04079766,0.025376901,0.07336128,-0.050713804,0.013406002,-0.005152737,0.109,0.108,0.109,0.108,0,12,1048,1,0.Stand/1048_A_1.csv,0.015000001,1
360071,-0.006801798,-0.0008920147,0.048903182,-0.06156004,0.0253951,-0.021300308,0.143,0.141,0.143,0.141,0,13,1048,1,0.Stand/1048_A_1.csv,0.03400001,1
360072,-0.020488411,0.06421809,-0.008879734,-0.045985587,0.023030734,-0.031115882,0.149,0.143,0.149,0.143,0,14,1048,1,0.Stand/1048_A_1.csv,0.0059999973,1
360073,0.008963591,0.052123096,-0.07797353,-0.053757284,0.018188545,-0.042257313,0.151,0.144,0.151,0.144,0,15,1048,1,0.Stand/1048_A_1.csv,0.0019999892,1
360074,0.008032259,0.081457056,0.022030152,-0.071286544,0.038037825,-0.04996023,0.168,0.167,0.168,0.167,0,16,1048,1,0.Stand/1048_A_1.csv,0.017000005,1
360075,-0.044645954,0.016080044,-0.012130611,-0.0634107,0.03989903,-0.041351885,0.168,0.167,0.168,0.167,0,17,1048,1,0.Stand/1048_A_1.csv,0.0,1
360076,-0.0028936767,-0.039395265,0.006273344,-0.06869038,0.03931459,-0.025948435,0.169,0.165,0.169,0.165,0,18,1048,1,0.Stand/1048_A_1.csv,0.001000002,1
360077,-0.052456908,-0.003980894,0.008124912,-0.06265248,0.036088116,-0.012756139,0.176,0.176,0.176,0.176,0,19,1048,1,0.Stand/1048_A_1.csv,0.0069999993,1
360078,-0.019218031,-0.054846197,-0.031547636,-0.06204756,0.0284816,-0.0031266382,0.185,0.187,0.185,0.187,0,20,1048,1,0.Stand/1048_A_1.csv,0.009000003,1
360079,-0.019965336,-0.06579899,-0.004491899,-0.04749553,0.024420355,0.0028980924,0.194,0.195,0.194,0.195,0,21,1048,1,0.Stand/1048_A_1.csv,0.009000003,1
360080,-0.037526276,-0.039704446,-0.050467663,-0.027766993,0.018672615,0.0059072506,0.205,0.206,0.205,0.206,0,22,1048,1,0.Stand/1048_A_1.csv,0.0109999925,1
