level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
353066,-0.060787834,-0.03276015,0.0012500389,-0.004431251,0.0043925997,-0.008099527,0.015,0.016,0.015,0.016,0,1,1047,1,0.Stand/1047_A_1.csv,0.007999999,1
353067,0.050005015,0.053659797,-0.00022238493,-0.022933165,-0.02490856,-0.006911916,0.026,0.026,0.026,0.026,0,2,1047,1,0.Stand/1047_A_1.csv,0.011000001,1
353068,0.06566697,-0.00783897,-0.008011626,-0.023231171,0.022303231,0.012055456,0.038,0.037,0.038,0.037,0,3,1047,1,0.Stand/1047_A_1.csv,0.011999998,1
353069,-0.14026257,-0.28543702,0.03008245,0.008535413,-0.013340448,0.008245242,0.045,0.046,0.045,0.046,0,4,1047,1,0.Stand/1047_A_1.csv,0.007000003,1
353070,0.11905505,-0.009934745,0.024267651,0.037394155,-0.023727618,0.004358435,0.055,0.056,0.055,0.056,0,5,1047,1,0.Stand/1047_A_1.csv,0.009999998,1
353071,0.00023859777,0.046788417,0.011199556,0.03596729,0.026825644,0.008295512,0.064,0.065,0.064,0.065,0,6,1047,1,0.Stand/1047_A_1.csv,0.009000003,1
353072,-0.018759437,0.07026084,-0.06848752,0.016094478,-0.007492277,0.0040104226,0.075,0.074,0.075,0.074,0,7,1047,1,0.Stand/1047_A_1.csv,0.011,1
353073,0.038558364,-0.021375477,-0.005440969,0.0058067013,0.0069536315,-0.0034674427,0.087,0.086,0.087,0.086,0,8,1047,1,0.Stand/1047_A_1.csv,0.0119999945,1
353074,-0.050405435,-0.052208245,0.015485935,0.007259337,0.0026103042,-0.004014238,0.096,0.094,0.096,0.094,0,9,1047,1,0.Stand/1047_A_1.csv,0.009000003,1
353075,0.054908287,0.061148174,-0.016146217,0.0011114306,-0.019584045,-0.0015871155,0.105,0.106,0.105,0.106,0,10,1047,1,0.Stand/1047_A_1.csv,0.008999996,1
353076,0.00020109263,-0.11853348,-0.037820727,0.008529232,0.0026199862,-0.0019236526,0.117,0.116,0.117,0.116,0,11,1047,1,0.Stand/1047_A_1.csv,0.012000002,1
353077,-0.02420484,-0.08474463,0.039688934,0.027123446,-0.009797989,0.0057719583,0.126,0.127,0.126,0.127,0,12,1047,1,0.Stand/1047_A_1.csv,0.009000003,1
353078,0.033137567,0.056534227,0.027495835,0.03929112,0.006118411,0.00399325,0.141,0.139,0.141,0.139,0,13,1047,1,0.Stand/1047_A_1.csv,0.015000001,1
353079,0.01907986,-0.017247908,0.04256645,0.037017003,0.010753099,0.006769112,0.146,0.147,0.146,0.147,0,14,1047,1,0.Stand/1047_A_1.csv,0.004999995,1
353080,0.025093079,0.007882461,0.009906343,0.0418317,0.018545838,0.0027691887,0.156,0.157,0.156,0.157,0,15,1047,1,0.Stand/1047_A_1.csv,0.010000005,1
353081,-0.05067575,0.035398923,-0.005839346,0.04407465,0.015698282,0.0025164112,0.165,0.166,0.165,0.166,0,16,1047,1,0.Stand/1047_A_1.csv,0.009000003,1
353082,0.021561472,0.060327828,-0.031223325,0.033396646,0.0017516441,-0.0028169202,0.177,0.176,0.177,0.176,0,17,1047,1,0.Stand/1047_A_1.csv,0.0119999945,1
353083,-0.020473944,0.0690627,-0.02344354,0.014545663,0.011006554,-7.0515525e-05,0.187,0.188,0.187,0.188,0,18,1047,1,0.Stand/1047_A_1.csv,0.010000005,1
353084,-0.023278266,0.0028348516,0.010353489,0.011632375,-0.0033390627,-0.00048300988,0.198,0.197,0.198,0.197,0,19,1047,1,0.Stand/1047_A_1.csv,0.0109999925,1
353085,0.03373423,0.049436335,0.00408828,0.0015749544,-0.0057848794,-0.0052542943,0.207,0.206,0.207,0.206,0,20,1047,1,0.Stand/1047_A_1.csv,0.009000003,1
353086,-0.0001146539,0.023585422,0.017342623,-0.004470546,0.015394832,-0.0025987967,0.216,0.217,0.216,0.217,0,21,1047,1,0.Stand/1047_A_1.csv,0.009000003,1
353087,-0.022293061,-0.030322913,0.04824751,-0.007899407,-0.0031963172,-0.0042515127,0.228,0.227,0.228,0.227,0,22,1047,1,0.Stand/1047_A_1.csv,0.0119999945,1
353088,0.037225183,0.0006251384,-0.007984612,-0.008307816,0.0052193357,-0.0016147881,0.238,0.239,0.238,0.239,0,23,1047,1,0.Stand/1047_A_1.csv,0.010000005,1
353089,-0.011631133,-0.02975326,0.0073334556,-0.026440961,0.009060041,0.00076630263,0.247,0.249,0.247,0.249,0,24,1047,1,0.Stand/1047_A_1.csv,0.008999988,1
353090,0.03049913,-0.00585038,0.0707243,-0.019075966,0.008726096,-0.0071317316,0.259,0.258,0.259,0.258,0,25,1047,1,0.Stand/1047_A_1.csv,0.012000009,1
353091,-0.036540236,0.008464652,-0.0057490934,-0.013800129,0.0075815776,-0.0023071181,0.265,0.266,0.265,0.266,0,26,1047,1,0.Stand/1047_A_1.csv,0.0059999824,1
353092,0.011641472,-0.087675385,0.035296734,-0.00890992,-0.0009169943,-0.0039792485,0.279,0.278,0.279,0.278,0,27,1047,1,0.Stand/1047_A_1.csv,0.014000028,1
353093,0.0022514737,0.0012510342,0.018793631,0.009420502,0.0111198,-0.0033187175,0.287,0.288,0.287,0.288,0,28,1047,1,0.Stand/1047_A_1.csv,0.007999986,1
353094,-0.035644136,0.041473582,0.016741373,0.013588544,-0.012807975,0.0065704207,0.296,0.297,0.296,0.297,0,29,1047,1,0.Stand/1047_A_1.csv,0.009000003,1
353095,0.0039476072,-0.059067927,0.009954702,0.019774685,-0.012994901,0.009180662,0.308,0.309,0.308,0.309,0,30,1047,1,0.Stand/1047_A_1.csv,0.0119999945,1
353096,0.005438196,-0.007710714,0.05179488,0.029808972,-0.01826732,0.0048828805,0.319,0.318,0.319,0.318,0,31,1047,1,0.Stand/1047_A_1.csv,0.011000007,1
353097,0.02737599,0.039458998,0.024392828,0.02794485,-0.00072980707,0.004207794,0.329,0.328,0.329,0.328,0,32,1047,1,0.Stand/1047_A_1.csv,0.00999999,1
353098,-0.011104931,-0.01563499,0.028813725,0.020293146,0.0020806624,0.0026478479,0.339,0.338,0.339,0.338,0,33,1047,1,0.Stand/1047_A_1.csv,0.00999999,1
353099,-0.012186568,0.0080908695,0.06030176,0.018976899,-0.005369724,0.0036004563,0.348,0.349,0.348,0.349,0,34,1047,1,0.Stand/1047_A_1.csv,0.009000003,1
353100,-0.006231053,0.005641478,0.011249027,0.01811045,-0.00032824138,0.0039973506,0.359,0.36,0.359,0.36,0,35,1047,1,0.Stand/1047_A_1.csv,0.011000007,1
353101,-0.0032282234,-0.00535414,0.00045656506,0.01298509,0.0027629107,-0.003406977,0.368,0.367,0.368,0.367,0,36,1047,1,0.Stand/1047_A_1.csv,0.009000003,1
353102,-0.036618043,-0.018176248,0.0010390272,0.004039402,-0.0045010755,-0.023231035,0.38,0.379,0.38,0.379,0,37,1047,1,0.Stand/1047_A_1.csv,0.0119999945,1
353103,0.13462794,0.044358686,0.006048217,-0.019264493,-0.001733786,-0.005956761,0.39,0.389,0.39,0.389,0,38,1047,1,0.Stand/1047_A_1.csv,0.00999999,1
353104,-0.025464736,0.049140178,0.03538542,-0.03411628,0.05310406,-0.0030417375,0.4,0.399,0.4,0.399,0,39,1047,1,0.Stand/1047_A_1.csv,0.01000002,1
353105,-0.17075375,-0.19255203,0.0017071599,-0.022251287,-0.033672918,-0.0074941698,0.409,0.41,0.409,0.41,0,40,1047,1,0.Stand/1047_A_1.csv,0.009000003,1
353106,0.10904765,-0.017051838,0.014227258,0.0033525927,-0.02623153,-0.003898165,0.418,0.419,0.418,0.419,0,41,1047,1,0.Stand/1047_A_1.csv,0.009000003,1
353107,-0.014573389,0.0001048008,-0.07132777,-0.0044566584,0.014571496,-0.007009611,0.43,0.429,0.43,0.429,0,42,1047,1,0.Stand/1047_A_1.csv,0.0119999945,1
