level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
469297,0.010325024,0.0008595146,0.040862795,-0.012749478,-0.0041984203,-0.0030257597,0.017,0.016,0.017,0.016,0,1,1067,1,0.Stand/1067_A_1.csv,0.009000001,1
469298,0.0067367484,-0.018265314,0.044273227,-0.0144184325,-0.0059552,-0.003429539,0.027,0.026,0.027,0.026,0,2,1067,1,0.Stand/1067_A_1.csv,0.01,1
469299,0.0151673965,0.0044926894,0.051620312,-0.010105446,-0.005981827,-0.002880686,0.037,0.036,0.037,0.036,0,3,1067,1,0.Stand/1067_A_1.csv,0.01,1
469300,-0.0043822723,-0.01700291,0.03933169,-0.0049124793,-0.0046701096,9.3794195e-05,0.047,0.046,0.047,0.046,0,4,1067,1,0.Stand/1067_A_1.csv,0.009999998,1
469301,0.018596563,-0.009642832,0.026900072,-0.001588338,-0.006710935,0.0016956987,0.057,0.056,0.057,0.056,0,5,1067,1,0.Stand/1067_A_1.csv,0.010000002,1
469302,0.036640566,0.03816066,0.024049923,-0.007698315,-0.0025842013,-9.627477e-05,0.067,0.066,0.067,0.066,0,6,1067,1,0.Stand/1067_A_1.csv,0.010000002,1
469303,-0.0037517073,-0.00518946,0.005171477,-0.012346078,-0.0024210634,-0.0012411188,0.077,0.076,0.077,0.076,0,7,1067,1,0.Stand/1067_A_1.csv,0.009999998,1
469304,0.015669877,-0.025207017,0.03896916,-0.010858571,-0.0072031463,-0.0014790345,0.087,0.086,0.087,0.086,0,8,1067,1,0.Stand/1067_A_1.csv,0.009999998,1
469305,0.014176192,-0.0019826218,0.012988599,-0.011092205,-0.004277621,-0.0020791697,0.097,0.096,0.097,0.096,0,9,1067,1,0.Stand/1067_A_1.csv,0.010000005,1
469306,0.0064568794,-0.0111701,0.026517566,-0.0077010132,-0.0029498849,0.00075279234,0.107,0.106,0.107,0.106,0,10,1067,1,0.Stand/1067_A_1.csv,0.009999998,1
469307,0.004871094,-0.011115821,0.04313879,-0.0053766835,0.0016345604,9.352807e-07,0.117,0.116,0.117,0.116,0,11,1067,1,0.Stand/1067_A_1.csv,0.009999998,1
469308,-0.0073969653,0.019944366,0.023564164,-0.005330929,-0.0059598847,-0.0011902662,0.127,0.126,0.127,0.126,0,12,1067,1,0.Stand/1067_A_1.csv,0.010000005,1
469309,0.012633955,-0.004936835,-0.007151924,-0.010175416,-0.012619177,-0.0027764142,0.137,0.136,0.137,0.136,0,13,1067,1,0.Stand/1067_A_1.csv,0.00999999,1
469310,0.019839376,-0.00900834,0.017572723,-0.013155292,-0.009766651,-0.004930408,0.147,0.146,0.147,0.146,0,14,1067,1,0.Stand/1067_A_1.csv,0.010000005,1
