level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
309574,0.028195605,-0.0031942148,-0.011891375,-0.016838152,-0.010818629,0.004966015,0.011,0.012,0.011,0.012,0,1,1041,1,0.Stand/1041_A_1.csv,0.009,1
309575,-0.04581605,-0.081756406,0.110861525,-0.01879731,-0.021223098,0.008833889,0.022,0.022,0.022,0.022,0,2,1041,1,0.Stand/1041_A_1.csv,0.011,1
309576,0.028438743,-0.08454045,0.0974977,0.01950477,-0.028937954,0.0125913825,0.031,0.032,0.031,0.032,0,3,1041,1,0.Stand/1041_A_1.csv,0.009,1
309577,0.031484902,-0.034062907,0.050331604,0.032600276,-0.01597663,0.016033158,0.041,0.042,0.041,0.042,0,4,1041,1,0.Stand/1041_A_1.csv,0.010000002,1
309578,0.03566877,0.00997096,0.01402691,0.04062619,-0.008895789,0.012945994,0.051,0.052,0.051,0.052,0,5,1041,1,0.Stand/1041_A_1.csv,0.009999998,1
309579,0.0078814,0.044590652,-0.008648035,0.030924212,-0.0020388437,0.010551687,0.062,0.061,0.062,0.061,0,6,1041,1,0.Stand/1041_A_1.csv,0.011,1
309580,-0.0019756947,0.024387212,-0.020197079,0.023359513,-0.0013972084,0.010754579,0.071,0.071,0.071,0.071,0,7,1041,1,0.Stand/1041_A_1.csv,0.009000003,1
309581,-0.012703817,0.0033410266,-0.041305333,0.02005234,-0.0039101783,0.0099253105,0.081,0.081,0.081,0.081,0,8,1041,1,0.Stand/1041_A_1.csv,0.009999998,1
309582,-0.0162564,0.0065932954,-0.0055296784,0.034195818,-0.00830114,0.011215703,0.09,0.091,0.09,0.091,0,9,1041,1,0.Stand/1041_A_1.csv,0.009000003,1
309583,0.021973329,0.07448073,-0.014550093,0.031315677,-0.008267291,0.005612209,0.104,0.102,0.104,0.102,0,10,1041,1,0.Stand/1041_A_1.csv,0.013999999,1
309584,0.0022665304,0.049221046,0.012439916,0.027695969,-0.015810026,0.0033667008,0.111,0.11,0.111,0.11,0,11,1041,1,0.Stand/1041_A_1.csv,0.0069999993,1
309585,0.01941474,0.059714425,-0.027700935,0.0067124064,-0.023629975,-0.0042616115,0.121,0.12,0.121,0.12,0,12,1041,1,0.Stand/1041_A_1.csv,0.009999998,1
309586,-0.024442272,0.04459711,0.036626045,-0.016732022,-0.022058286,-0.0061430326,0.13,0.13,0.13,0.13,0,13,1041,1,0.Stand/1041_A_1.csv,0.008999996,1
309587,0.01889825,-0.0013337613,0.0029841792,-0.014826559,-0.023409987,0.00064505264,0.14,0.14,0.14,0.14,0,14,1041,1,0.Stand/1041_A_1.csv,0.010000005,1
309588,0.022307081,-0.04793916,0.01854915,-0.0067754206,-0.016233115,-0.001706154,0.15,0.15,0.15,0.15,0,15,1041,1,0.Stand/1041_A_1.csv,0.010000005,1
309589,0.021864884,0.052529726,0.028079292,0.00581299,-0.017976148,-0.0025575696,0.16,0.16,0.16,0.16,0,16,1041,1,0.Stand/1041_A_1.csv,0.00999999,1
309590,-0.00834251,0.014472772,-0.03664203,-0.001600282,-0.015821552,-0.004198528,0.17,0.17,0.17,0.17,0,17,1041,1,0.Stand/1041_A_1.csv,0.010000005,1
309591,0.045880675,0.020516938,0.032969277,-0.004159109,-0.014433568,-0.006052238,0.18,0.18,0.18,0.18,0,18,1041,1,0.Stand/1041_A_1.csv,0.010000005,1
309592,0.020005818,0.062538534,-0.05239211,-0.012488569,-0.0059381705,-0.0066048163,0.19,0.189,0.19,0.189,0,19,1041,1,0.Stand/1041_A_1.csv,0.00999999,1
309593,-0.010228059,0.06801989,0.017700363,-0.034296613,0.0011675956,-0.009855832,0.199,0.2,0.199,0.2,0,20,1041,1,0.Stand/1041_A_1.csv,0.009000003,1
309594,-0.017847376,-0.0030554305,0.001615867,-0.043796275,-0.006382476,-0.011567224,0.213,0.213,0.213,0.213,0,21,1041,1,0.Stand/1041_A_1.csv,0.013999999,1
309595,0.025884347,-0.016470172,0.021685243,-0.038014583,-0.0026306799,-0.014965025,0.221,0.22,0.221,0.22,0,22,1041,1,0.Stand/1041_A_1.csv,0.008000001,1
309596,0.021199634,0.0013213392,0.0008078348,-0.019599864,0.02854317,-0.021144269,0.229,0.229,0.229,0.229,0,23,1041,1,0.Stand/1041_A_1.csv,0.008000001,1
309597,-0.0009905981,0.0036621867,-0.08317142,-0.016310705,0.02613334,-0.01727864,0.239,0.239,0.239,0.239,0,24,1041,1,0.Stand/1041_A_1.csv,0.00999999,1
309598,-0.025168415,-0.03967769,0.050678343,-0.010069057,0.019172896,-0.01572554,0.248,0.249,0.248,0.249,0,25,1041,1,0.Stand/1041_A_1.csv,0.009000003,1
309599,-0.010050313,-0.020384561,0.019610053,0.017946262,0.00823633,-0.0036537352,0.259,0.259,0.259,0.259,0,26,1041,1,0.Stand/1041_A_1.csv,0.011000007,1
309600,-0.009529867,-0.021086045,-0.013254332,0.034264017,0.0062662493,0.00020637586,0.268,0.269,0.268,0.269,0,27,1041,1,0.Stand/1041_A_1.csv,0.009000003,1
309601,0.011434925,0.024361862,0.024292894,0.046171207,0.0047768867,0.003980093,0.278,0.278,0.278,0.278,0,28,1041,1,0.Stand/1041_A_1.csv,0.00999999,1
309602,-0.019972004,0.027316403,-0.024230395,0.027785603,-0.0021244346,0.001279812,0.288,0.288,0.288,0.288,0,29,1041,1,0.Stand/1041_A_1.csv,0.00999999,1
309603,-0.035220794,0.016785733,0.06621005,0.02053601,-0.0036260341,0.002581392,0.298,0.298,0.298,0.298,0,30,1041,1,0.Stand/1041_A_1.csv,0.01000002,1
309604,0.03382201,-0.002327145,-0.015548713,0.022293007,-0.0039824615,0.007410919,0.308,0.308,0.308,0.308,0,31,1041,1,0.Stand/1041_A_1.csv,0.00999999,1
309605,0.014219623,-0.011962735,0.028739996,0.01851234,0.00804535,0.0026899448,0.322,0.323,0.322,0.323,0,32,1041,1,0.Stand/1041_A_1.csv,0.013999999,1
309606,-0.019195976,-0.038596656,0.04199989,0.03235872,0.005017733,0.006126554,0.328,0.328,0.328,0.328,0,33,1041,1,0.Stand/1041_A_1.csv,0.006000012,1
309607,-0.0010083279,-0.0149074355,0.013740634,0.042618733,0.0038476975,0.0042376597,0.337,0.338,0.337,0.338,0,34,1041,1,0.Stand/1041_A_1.csv,0.009000003,1
309608,0.004970431,0.017391,0.053417582,0.048709184,0.00029414194,0.0042024334,0.347,0.349,0.347,0.349,0,35,1041,1,0.Stand/1041_A_1.csv,0.00999999,1
