level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
284889,0.017201507,-0.0013890117,0.02284573,0.0012539934,0.0041790716,-0.00048809932,0.016,0.017,0.016,0.017,0,1,1039,1,0.Stand/1039_A_1.csv,0.009000001,1
284890,-0.029682262,0.002364299,-0.0061737485,0.0007291327,-0.0027866454,0.00039499413,0.031,0.032,0.031,0.032,0,2,1039,1,0.Stand/1039_A_1.csv,0.014999999,1
284891,-0.012178089,0.028451607,-0.00841631,-0.0042971387,-0.010431253,-0.00017771256,0.037,0.036,0.037,0.036,0,3,1039,1,0.Stand/1039_A_1.csv,0.006000001,1
284892,0.021621361,-0.017346393,0.0336202,-0.009805581,-0.009239214,-0.00019976581,0.047,0.047,0.047,0.047,0,4,1039,1,0.Stand/1039_A_1.csv,0.009999998,1
284893,0.01870497,-0.013284372,-0.022993274,-0.004646856,-0.008030481,-0.001280791,0.057,0.056,0.057,0.056,0,5,1039,1,0.Stand/1039_A_1.csv,0.010000002,1
284894,0.0018074305,0.0046815113,-0.0038148481,-0.007445641,-0.005755851,0.00013225574,0.067,0.066,0.067,0.066,0,6,1039,1,0.Stand/1039_A_1.csv,0.010000002,1
284895,0.010211667,-0.008004145,0.010954635,-0.010715473,-0.0020824417,0.0005482357,0.077,0.076,0.077,0.076,0,7,1039,1,0.Stand/1039_A_1.csv,0.009999998,1
284896,0.009071474,-0.04112429,0.011874287,-0.00757063,-0.0017066507,-0.00034897975,0.086,0.086,0.086,0.086,0,8,1039,1,0.Stand/1039_A_1.csv,0.009000003,1
284897,0.0004335402,-0.016662817,0.030335572,-0.0046237693,-0.006847375,-0.0013667223,0.096,0.095,0.096,0.095,0,9,1039,1,0.Stand/1039_A_1.csv,0.009999998,1
284898,0.00022574258,0.0012279949,0.020085573,-0.005044545,-0.0051595466,-0.0006015522,0.106,0.106,0.106,0.106,0,10,1039,1,0.Stand/1039_A_1.csv,0.009999998,1
284899,0.023299275,0.015414791,0.021251086,-0.01112211,-0.007272971,-0.00089572906,0.116,0.115,0.116,0.115,0,11,1039,1,0.Stand/1039_A_1.csv,0.009999998,1
284900,-0.008176441,-0.019522984,-0.005809428,-0.015857063,0.0009541457,-0.00085313385,0.126,0.125,0.126,0.125,0,12,1039,1,0.Stand/1039_A_1.csv,0.010000005,1
284901,0.0034969707,-0.043600142,0.023637101,-0.0013963502,0.0019420702,-0.0005672439,0.143,0.142,0.143,0.142,0,13,1039,1,0.Stand/1039_A_1.csv,0.017000005,1
284902,0.0031634022,0.018920487,0.04902147,0.004082694,0.00027792435,0.0006052288,0.145,0.144,0.145,0.144,0,14,1039,1,0.Stand/1039_A_1.csv,0.0019999892,1
284903,-0.017643904,0.022205131,-0.023846284,-0.0043911934,0.00021460676,0.0010911843,0.155,0.155,0.155,0.155,0,15,1039,1,0.Stand/1039_A_1.csv,0.010000005,1
284904,-0.011717285,-0.020025395,0.02206704,-0.007347445,0.00063188793,-0.00010623186,0.165,0.165,0.165,0.165,0,16,1039,1,0.Stand/1039_A_1.csv,0.010000005,1
284905,0.0033046512,-0.020805208,0.018120494,0.00047431595,-0.0042381706,0.0013159821,0.175,0.175,0.175,0.175,0,17,1039,1,0.Stand/1039_A_1.csv,0.00999999,1
284906,0.018578334,0.008653058,0.016655376,0.0060616657,-0.0014662181,0.0045748865,0.185,0.185,0.185,0.185,0,18,1039,1,0.Stand/1039_A_1.csv,0.010000005,1
284907,-0.024817077,0.010628313,-0.011829698,0.0050809695,-0.00083675,0.0034811855,0.195,0.194,0.195,0.194,0,19,1039,1,0.Stand/1039_A_1.csv,0.00999999,1
284908,0.0016765506,0.0069275633,0.009274762,0.0020019193,-0.008515185,0.0037917534,0.205,0.204,0.205,0.204,0,20,1039,1,0.Stand/1039_A_1.csv,0.010000005,1
284909,0.028459068,0.000741094,0.013064293,-0.0018405275,-0.0027582727,0.001931132,0.215,0.214,0.215,0.214,0,21,1039,1,0.Stand/1039_A_1.csv,0.010000005,1
