level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
218518,0.039342687,0.004757155,0.41126838,0.10096893,-0.012858118,0.028202072,0.008,0.018,0.008,0.018,0,1,1028,1,0.Stand/1028_A_1.csv,0.006,1
218519,0.315224,0.3508394,0.57321537,0.05658307,0.059217475,0.01872131,0.02,0.028,0.02,0.028,0,2,1028,1,0.Stand/1028_A_1.csv,0.011999999,1
218520,-0.356143,0.39474118,0.19172797,-0.14185804,0.039195888,-0.050155345,0.029,0.039,0.029,0.039,0,3,1028,1,0.Stand/1028_A_1.csv,0.009,1
218521,-0.41637573,0.122764155,-0.03346407,-0.22669095,-0.013372257,-0.01042671,0.04,0.047,0.04,0.047,0,4,1028,1,0.Stand/1028_A_1.csv,0.011,1
218522,0.13007249,0.090754956,-0.045291737,-0.22617371,-0.036254656,0.003532111,0.048,0.059,0.048,0.059,0,5,1028,1,0.Stand/1028_A_1.csv,0.008000001,1
218523,0.5375276,-0.32722908,-0.12271904,-0.115371674,0.029627357,-0.077718854,0.06,0.068,0.06,0.068,0,6,1028,1,0.Stand/1028_A_1.csv,0.011999998,1
218524,-0.13522078,-0.44518173,-0.20031886,0.061773688,0.08025737,-0.01771924,0.069,0.079,0.069,0.079,0,7,1028,1,0.Stand/1028_A_1.csv,0.009,1
218525,-0.19992316,-0.10051814,-0.116535954,0.19438706,0.027233826,0.043984525,0.081,0.09,0.081,0.09,0,8,1028,1,0.Stand/1028_A_1.csv,0.012000002,1
218526,0.018725526,0.02367928,-0.1164803,0.22889823,0.004798906,0.017877262,0.089,0.102,0.089,0.102,0,9,1028,1,0.Stand/1028_A_1.csv,0.008000001,1
218527,-0.037201434,0.1130175,-0.19494227,0.15140092,-0.015362053,0.0012293556,0.104,0.112,0.104,0.112,0,10,1028,1,0.Stand/1028_A_1.csv,0.015000001,1
218528,-0.0051291487,-0.13564658,-0.16926019,0.07797789,-0.022099657,0.0019873166,0.113,0.119,0.113,0.119,0,11,1028,1,0.Stand/1028_A_1.csv,0.008999996,1
