level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
463229,-0.008380526,-0.0066814646,0.033130992,0.0018518786,0.00016373,0.005701622,0.019,0.018,0.019,0.018,0,1,1065,1,0.Stand/1065_A_1.csv,0.01,1
463230,-0.009026792,-0.036266908,-0.0052625937,-0.0031293193,-0.012851856,0.005706262,0.028,0.029,0.028,0.029,0,2,1065,1,0.Stand/1065_A_1.csv,0.0090000015,1
463231,-0.02233447,-0.0041745114,0.043503545,-0.008891293,-0.014981356,0.0007220339,0.039,0.038,0.039,0.038,0,3,1065,1,0.Stand/1065_A_1.csv,0.011,1
463232,-0.00762265,-0.033350702,0.020456735,-0.011943419,-0.026313016,-0.0055366084,0.052,0.053,0.052,0.053,0,4,1065,1,0.Stand/1065_A_1.csv,0.013,1
463233,0.028032636,-0.023290716,0.02293275,-0.016740184,-0.022046473,-0.006025454,0.058,0.057,0.058,0.057,0,5,1065,1,0.Stand/1065_A_1.csv,0.0059999973,1
463234,-0.05767812,-0.076497994,-0.014566955,-0.0036008689,-0.01893577,-0.002166941,0.066,0.067,0.066,0.067,0,6,1065,1,0.Stand/1065_A_1.csv,0.008000001,1
463235,0.05010463,-0.059577942,0.028299391,0.006664838,-0.022195362,-0.00065739313,0.08,0.079,0.08,0.079,0,7,1065,1,0.Stand/1065_A_1.csv,0.013999999,1
463236,-0.04673469,0.004871593,0.01834175,0.0037654573,-0.013821082,0.0053234855,0.09,0.089,0.09,0.089,0,8,1065,1,0.Stand/1065_A_1.csv,0.010000005,1
463237,-0.03866456,-0.02866594,0.023764271,0.006380799,-0.03563371,-0.001878221,0.098,0.099,0.098,0.099,0,9,1065,1,0.Stand/1065_A_1.csv,0.007999994,1
463238,0.034724575,-0.022279344,0.024667658,-0.002014132,-0.028207427,-0.0054203463,0.11,0.109,0.11,0.109,0,10,1065,1,0.Stand/1065_A_1.csv,0.012000002,1
463239,0.017842503,0.036246974,0.039043415,-0.010863938,-0.023179375,-0.013160325,0.12,0.119,0.12,0.119,0,11,1065,1,0.Stand/1065_A_1.csv,0.009999998,1
463240,0.013228829,-0.00799046,0.028261513,-0.020275693,-0.017903375,-0.012987566,0.13,0.13,0.13,0.13,0,12,1065,1,0.Stand/1065_A_1.csv,0.009999998,1
463241,-0.05781347,-0.063511185,-0.013216234,-0.018698972,-0.0063770935,-0.011509356,0.141,0.14,0.141,0.14,0,13,1065,1,0.Stand/1065_A_1.csv,0.011000007,1
463242,0.03436446,-0.0038810917,0.015040606,-0.014821618,-0.007446776,-0.01270675,0.149,0.15,0.149,0.15,0,14,1065,1,0.Stand/1065_A_1.csv,0.008000001,1
463243,-0.020000065,0.0007337234,-0.022211976,-0.008427026,0.0064900927,-0.006109171,0.16,0.158,0.16,0.158,0,15,1065,1,0.Stand/1065_A_1.csv,0.0109999925,1
463244,-0.025782434,-0.04841875,0.02074545,0.0018854025,-0.008886439,-0.004602866,0.169,0.17,0.169,0.17,0,16,1065,1,0.Stand/1065_A_1.csv,0.009000003,1
463245,0.017694054,0.005745077,-0.0046973014,-0.0008993982,-0.0043623727,-0.0040408564,0.181,0.18,0.181,0.18,0,17,1065,1,0.Stand/1065_A_1.csv,0.0119999945,1
463246,0.012225389,-0.0035737506,0.005543197,0.010923714,0.0042138635,0.0005773454,0.19,0.191,0.19,0.191,0,18,1065,1,0.Stand/1065_A_1.csv,0.009000003,1
463247,0.010785403,-0.02819641,0.011038824,0.015528971,0.0016913576,0.0023862391,0.201,0.2,0.201,0.2,0,19,1065,1,0.Stand/1065_A_1.csv,0.011000007,1
463248,-0.03019981,0.03862778,-0.022650905,0.004444667,-0.001373363,0.0004886919,0.211,0.21,0.211,0.21,0,20,1065,1,0.Stand/1065_A_1.csv,0.00999999,1
463249,0.030509437,0.032917034,0.017733166,0.012233246,-0.003032613,-0.0012402607,0.22,0.22,0.22,0.22,0,21,1065,1,0.Stand/1065_A_1.csv,0.009000003,1
463250,0.012539468,0.016024064,-0.03991889,0.001516005,0.008338406,-0.0010093537,0.231,0.23,0.231,0.23,0,22,1065,1,0.Stand/1065_A_1.csv,0.011000007,1
463251,-0.017948786,0.03740268,-0.021348026,-0.0068964134,0.003148612,-0.0041691056,0.242,0.241,0.242,0.241,0,23,1065,1,0.Stand/1065_A_1.csv,0.0109999925,1
