level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
400347,0.009356738,-0.0031579393,-0.023376321,0.004370029,0.0030714807,0.0011383754,0.015,0.014,0.015,0.014,0,1,1055,1,0.Stand/1055_A_1.csv,0.01,1
400348,0.021462806,0.0068336423,-0.08208855,0.0018143592,0.006587772,0.00048904936,0.025,0.024,0.025,0.024,0,2,1055,1,0.Stand/1055_A_1.csv,0.010000001,1
400349,0.011621211,-0.013533086,-0.026804002,-0.0027542636,0.0014640177,0.0011123734,0.035,0.034,0.035,0.034,0,3,1055,1,0.Stand/1055_A_1.csv,0.01,1
400350,0.015096831,-0.022548662,-0.038377766,0.0018614518,0.0020668476,0.000530732,0.045,0.044,0.045,0.044,0,4,1055,1,0.Stand/1055_A_1.csv,0.010000002,1
400351,0.025396163,-0.021395175,-0.03190982,0.0076083965,-0.0010781187,-0.0007676027,0.055,0.054,0.055,0.054,0,5,1055,1,0.Stand/1055_A_1.csv,0.009999998,1
400352,0.045826953,0.014712088,-0.056429595,0.008472329,0.0033157356,-0.00058731606,0.065,0.064,0.065,0.064,0,6,1055,1,0.Stand/1055_A_1.csv,0.009999998,1
400353,-0.018351186,-0.017085021,0.03157076,-0.0007596718,0.0055893743,-0.0017475537,0.075,0.074,0.075,0.074,0,7,1055,1,0.Stand/1055_A_1.csv,0.010000005,1
400354,0.032771833,-0.007521067,0.0060905498,0.004256308,0.005321682,0.002562082,0.085,0.084,0.085,0.084,0,8,1055,1,0.Stand/1055_A_1.csv,0.009999998,1
400355,0.019334037,-0.038225126,0.011013162,0.007307338,0.00921828,0.0035837186,0.095,0.094,0.095,0.094,0,9,1055,1,0.Stand/1055_A_1.csv,0.009999998,1
400356,-0.00059801247,0.008847661,-0.012657249,0.014319874,0.0059723323,0.004717142,0.105,0.104,0.105,0.104,0,10,1055,1,0.Stand/1055_A_1.csv,0.009999998,1
400357,0.0016539916,0.024724396,-0.023330241,0.0068570524,0.0020035983,0.00013521838,0.115,0.114,0.115,0.114,0,11,1055,1,0.Stand/1055_A_1.csv,0.010000005,1
400358,0.0060023884,-0.0063201906,0.0032051892,0.007275242,-0.0073478357,0.00034250232,0.125,0.124,0.125,0.124,0,12,1055,1,0.Stand/1055_A_1.csv,0.009999998,1
400359,0.039569505,0.017966488,-0.0033898645,0.0033171638,-0.002008087,-0.00053794496,0.135,0.134,0.135,0.134,0,13,1055,1,0.Stand/1055_A_1.csv,0.010000005,1
400360,0.014168584,-0.01860877,0.026233407,-0.00059591414,0.003311574,-0.0026343353,0.145,0.144,0.145,0.144,0,14,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400361,0.01043614,-0.024782985,4.2533095e-05,-0.0009063564,0.0043339473,-0.0017377986,0.155,0.154,0.155,0.154,0,15,1055,1,0.Stand/1055_A_1.csv,0.010000005,1
400362,-0.00011933874,-0.015335765,0.009829152,-0.00022759754,0.0040257755,0.0008411226,0.165,0.164,0.165,0.164,0,16,1055,1,0.Stand/1055_A_1.csv,0.010000005,1
400363,0.011881313,-0.0058222907,-0.02932522,0.0025131651,-0.0029732448,0.0010118836,0.175,0.174,0.175,0.174,0,17,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400364,0.028878659,-0.031879798,-0.020300148,-0.00016830163,0.0020455748,-0.0016380736,0.185,0.184,0.185,0.184,0,18,1055,1,0.Stand/1055_A_1.csv,0.010000005,1
400365,0.04218891,-0.03416184,-0.058244236,0.013871356,0.006808147,0.00071185344,0.195,0.194,0.195,0.194,0,19,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400366,0.023720633,0.029882282,-0.031045184,0.007847022,0.0055721956,0.00033602444,0.205,0.204,0.205,0.204,0,20,1055,1,0.Stand/1055_A_1.csv,0.010000005,1
400367,-0.0008279318,-0.023905545,0.034633603,0.014128187,0.0066354815,0.00023148698,0.215,0.214,0.215,0.214,0,21,1055,1,0.Stand/1055_A_1.csv,0.010000005,1
400368,0.033862516,0.024193639,-0.056564476,0.014285595,0.008150673,0.003570829,0.225,0.224,0.225,0.224,0,22,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400369,0.0094023,-0.007855911,-0.025500301,0.008559695,0.0006147339,0.00088962726,0.235,0.234,0.235,0.234,0,23,1055,1,0.Stand/1055_A_1.csv,0.010000005,1
400370,0.029416796,-0.0022604445,-0.02421951,0.009870328,-0.0014877084,8.40547e-05,0.245,0.244,0.245,0.244,0,24,1055,1,0.Stand/1055_A_1.csv,0.010000005,1
400371,-0.027516432,-0.010021109,-0.002567911,0.020613946,-0.007218952,0.0024028844,0.255,0.254,0.255,0.254,0,25,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400372,0.021991467,-0.007608118,-0.016906725,0.027250765,-0.014934479,0.0036602747,0.265,0.264,0.265,0.264,0,26,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400373,0.01700706,0.042342175,-0.07202626,0.010801181,-0.016432758,0.0012185936,0.275,0.274,0.275,0.274,0,27,1055,1,0.Stand/1055_A_1.csv,0.01000002,1
400374,0.028659217,0.010461606,-0.081769526,0.004184779,-0.022059564,0.0008353006,0.285,0.284,0.285,0.284,0,28,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400375,0.013677759,-0.002742223,-0.009392499,0.010559964,-0.018558912,0.0031895926,0.295,0.294,0.295,0.294,0,29,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400376,0.058218032,-5.3835203e-05,-0.058060486,0.013015787,-0.008652177,0.0041611935,0.305,0.304,0.305,0.304,0,30,1055,1,0.Stand/1055_A_1.csv,0.01000002,1
400377,0.04373639,0.0046646576,-0.0687918,0.013629648,0.009452479,0.0037461757,0.315,0.314,0.315,0.314,0,31,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400378,0.025980256,-0.009260394,-0.034770403,0.021234773,0.0013005364,0.0026615313,0.325,0.324,0.325,0.324,0,32,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400379,0.0039710933,0.006750252,-0.06507033,0.009337878,0.0077746203,-0.0004196274,0.335,0.334,0.335,0.334,0,33,1055,1,0.Stand/1055_A_1.csv,0.01000002,1
400380,-0.023429245,-0.03558807,0.0134182675,0.006419365,-0.0005953336,0.00045242827,0.345,0.344,0.345,0.344,0,34,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400381,0.058607966,-0.0039475868,-0.078545325,0.01170792,-0.0012575603,0.0063627153,0.355,0.354,0.355,0.354,0,35,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400382,0.03909367,0.0054343753,-0.04683737,0.00585797,0.011293747,0.0026827026,0.365,0.364,0.365,0.364,0,36,1055,1,0.Stand/1055_A_1.csv,0.01000002,1
400383,0.034364183,0.025813704,-0.05032138,0.006736622,0.016730065,0.000849493,0.375,0.374,0.375,0.374,0,37,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400384,0.0047232304,-0.010668742,-0.035828035,0.0031622713,0.011288617,-0.0028805374,0.385,0.384,0.385,0.384,0,38,1055,1,0.Stand/1055_A_1.csv,0.00999999,1
400385,0.022497235,0.009776413,-0.028024616,0.007708019,-0.0014004946,-0.0033275126,0.395,0.394,0.395,0.394,0,39,1055,1,0.Stand/1055_A_1.csv,0.01000002,1
