level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
328253,0.00690384,-0.041499946,-0.09372668,-0.0030973852,-0.009687925,0.0105054695,0.018,0.017,0.018,0.017,0,1,1043,1,0.Stand/1043_A_1.csv,0.009,1
328254,0.16879731,0.11717944,-0.18388362,-0.015046452,-0.01923848,0.00903504,0.028,0.027,0.028,0.027,0,2,1043,1,0.Stand/1043_A_1.csv,0.010000002,1
328255,0.034323737,-0.13623254,-0.10718024,-0.020674272,-0.0036241123,-0.017537422,0.039,0.039,0.039,0.039,0,3,1043,1,0.Stand/1043_A_1.csv,0.011,1
328256,0.010625613,-0.111598715,-0.004750011,0.018838901,0.0097428635,0.0057631843,0.048,0.047,0.048,0.047,0,4,1043,1,0.Stand/1043_A_1.csv,0.009,1
328257,0.027060898,0.09729397,0.05144692,0.007934079,0.021175697,-0.0018716957,0.058,0.057,0.058,0.057,0,5,1043,1,0.Stand/1043_A_1.csv,0.009999998,1
328258,0.046318933,-0.04635112,-0.052193128,-0.010941658,0.02390445,0.005670443,0.068,0.067,0.068,0.067,0,6,1043,1,0.Stand/1043_A_1.csv,0.010000005,1
328259,-0.027904194,-0.12003772,0.044629015,-0.00051275454,0.025011623,0.0021732831,0.078,0.077,0.078,0.077,0,7,1043,1,0.Stand/1043_A_1.csv,0.009999998,1
328260,0.038356937,-0.014978612,0.015353287,0.0092096515,0.023198115,0.0015860191,0.088,0.087,0.088,0.087,0,8,1043,1,0.Stand/1043_A_1.csv,0.009999998,1
328261,0.080419526,-0.028191412,0.03842825,0.00011478178,0.04360845,0.00031085405,0.098,0.097,0.098,0.097,0,9,1043,1,0.Stand/1043_A_1.csv,0.009999998,1
328262,-0.0064408947,0.020626158,0.023399955,-0.025323287,0.049271993,-0.0039174245,0.108,0.107,0.108,0.107,0,10,1043,1,0.Stand/1043_A_1.csv,0.010000005,1
328263,0.003524121,-0.04602892,0.074898385,-0.039155394,0.030964516,-0.0012086728,0.118,0.117,0.118,0.117,0,11,1043,1,0.Stand/1043_A_1.csv,0.009999998,1
328264,0.016679313,-0.108823076,0.058839228,-0.03172048,0.023805553,-0.004239571,0.128,0.127,0.128,0.127,0,12,1043,1,0.Stand/1043_A_1.csv,0.010000005,1
328265,-0.015198182,-0.10180506,0.017995484,-0.04166256,0.009825608,-0.009872701,0.142,0.141,0.142,0.141,0,13,1043,1,0.Stand/1043_A_1.csv,0.013999999,1
328266,0.04647524,-0.07887713,0.06849289,-0.02816107,0.014183263,-0.00934794,0.148,0.147,0.148,0.147,0,14,1043,1,0.Stand/1043_A_1.csv,0.0059999973,1
328267,0.0029489174,-0.013590818,0.05038048,-0.022632753,0.01757347,-0.005965125,0.158,0.157,0.158,0.157,0,15,1043,1,0.Stand/1043_A_1.csv,0.010000005,1
328268,0.027882272,0.06950967,0.017491754,-0.039773133,0.008038201,-0.011802085,0.168,0.167,0.168,0.167,0,16,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328269,0.007388138,-0.036021717,0.052646425,-0.03201356,0.010986034,-0.005220915,0.178,0.177,0.178,0.177,0,17,1043,1,0.Stand/1043_A_1.csv,0.010000005,1
328270,-0.008201566,-0.21257773,0.067330346,0.014875483,7.344643e-05,-0.0058872285,0.188,0.187,0.188,0.187,0,18,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328271,0.058551412,0.05775558,-0.0062964787,0.012257837,0.0021508087,-0.005889223,0.198,0.197,0.198,0.197,0,19,1043,1,0.Stand/1043_A_1.csv,0.010000005,1
328272,0.012646685,-0.08109587,0.040455915,0.0019143615,0.016705783,-0.004129203,0.208,0.207,0.208,0.207,0,20,1043,1,0.Stand/1043_A_1.csv,0.010000005,1
328273,-0.0075169895,0.035824355,0.010577787,-0.0012843683,-0.0010273975,-0.0047608074,0.218,0.217,0.218,0.217,0,21,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328274,0.022094013,0.009240251,0.03333258,-0.024935963,-0.00013028702,-0.006723506,0.228,0.227,0.228,0.227,0,22,1043,1,0.Stand/1043_A_1.csv,0.010000005,1
328275,0.0027245842,-0.049210995,-0.024573468,-0.009297408,-0.009481496,-0.0023899935,0.238,0.237,0.238,0.237,0,23,1043,1,0.Stand/1043_A_1.csv,0.010000005,1
328276,0.07030985,0.06847644,0.002661515,-0.019645214,-0.00021828862,0.00066836644,0.248,0.247,0.248,0.247,0,24,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328277,0.025888164,-0.036651894,0.027444858,-0.017693466,0.00726144,-0.01133125,0.258,0.257,0.258,0.257,0,25,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328278,0.014990577,-0.05454149,0.031130789,0.0019138623,0.005657308,-0.0032617992,0.268,0.267,0.268,0.267,0,26,1043,1,0.Stand/1043_A_1.csv,0.01000002,1
328279,0.021402922,0.026187371,0.02345713,2.0937994e-05,0.0046782354,-0.0075522056,0.278,0.277,0.278,0.277,0,27,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328280,0.049058188,-0.069536924,-0.008929823,-0.003228683,0.00941821,-0.0034111699,0.288,0.287,0.288,0.287,0,28,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328281,-0.00387159,-0.005467104,0.003713181,-0.016309667,0.007528171,-0.0036148338,0.298,0.297,0.298,0.297,0,29,1043,1,0.Stand/1043_A_1.csv,0.01000002,1
328282,0.05023249,-0.017689653,-0.028405905,-0.011856357,0.0083555,-0.003454497,0.308,0.307,0.308,0.307,0,30,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328283,-0.0023195148,-0.06587139,0.007955792,-0.02988203,0.016781788,-0.002670896,0.318,0.317,0.318,0.317,0,31,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328284,0.020312756,-0.023481678,-0.007552219,-0.0182181,0.011362506,-0.0014225335,0.328,0.327,0.328,0.327,0,32,1043,1,0.Stand/1043_A_1.csv,0.01000002,1
328285,0.035491146,-0.031883247,-0.028526101,-0.032812864,0.012500631,-0.00025192043,0.338,0.337,0.338,0.337,0,33,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328286,0.020877225,-0.06766942,0.02411422,-0.023488775,0.012234203,-0.0033133556,0.348,0.348,0.348,0.348,0,34,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328287,0.035671204,0.0008822791,-0.05916912,-0.040283076,0.013474588,-0.003737749,0.358,0.357,0.358,0.357,0,35,1043,1,0.Stand/1043_A_1.csv,0.01000002,1
328288,-0.006198395,-0.06360448,0.060068175,-0.035929427,0.008570262,-0.0067296205,0.368,0.367,0.368,0.367,0,36,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328289,0.017182153,-0.05164042,0.0058402475,-0.03222489,0.00019953842,-0.0025627036,0.378,0.377,0.378,0.377,0,37,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328290,0.010903909,-0.016113624,0.002802818,-0.03457637,-0.0048549324,-0.0015271928,0.388,0.387,0.388,0.387,0,38,1043,1,0.Stand/1043_A_1.csv,0.01000002,1
328291,0.012742823,-0.09834626,-0.009499235,-0.03502522,-0.0077802585,-0.0014392338,0.398,0.397,0.398,0.397,0,39,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328292,0.034998443,-0.049092583,0.04448762,-0.02597223,-0.006886824,-0.00016060611,0.408,0.407,0.408,0.407,0,40,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328293,0.03786772,-0.026340885,-0.025415745,-0.027242284,0.006300569,-0.004513591,0.418,0.417,0.418,0.417,0,41,1043,1,0.Stand/1043_A_1.csv,0.01000002,1
328294,0.045003124,-0.07517505,0.0060656886,-0.03378539,0.012904934,-0.0017299464,0.428,0.427,0.428,0.427,0,42,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328295,0.01557105,-0.019865487,0.008069027,-0.028123043,0.00968275,-0.006050728,0.438,0.437,0.438,0.437,0,43,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328296,0.008076409,0.015815336,-0.02069643,-0.03760136,0.010030246,-0.008596024,0.451,0.451,0.451,0.451,0,44,1043,1,0.Stand/1043_A_1.csv,0.013000011,1
328297,-0.0037372,-0.073131934,0.07010593,-0.04058444,0.0088844085,-0.007827296,0.458,0.457,0.458,0.457,0,45,1043,1,0.Stand/1043_A_1.csv,0.0069999993,1
328298,0.04213817,0.01552676,-0.028874282,-0.042349085,0.006084301,-0.006757385,0.468,0.467,0.468,0.467,0,46,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328299,0.04234939,-0.046346348,0.026700003,-0.05474124,0.013690339,-0.0074885115,0.478,0.477,0.478,0.477,0,47,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328300,-0.004031837,-0.041040502,0.0057468875,-0.04264642,0.01202158,-0.006933893,0.488,0.487,0.488,0.487,0,48,1043,1,0.Stand/1043_A_1.csv,0.01000002,1
328301,0.013860062,-0.04087979,0.0061200317,-0.043979503,0.011010418,-0.0074937725,0.498,0.497,0.498,0.497,0,49,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328302,0.012566817,-0.065202996,0.034774538,-0.028526412,0.009467627,-0.008487042,0.508,0.507,0.508,0.507,0,50,1043,1,0.Stand/1043_A_1.csv,0.01000002,1
328303,0.026700255,-0.014682127,0.006242698,-0.025341427,0.012321354,-0.010360124,0.518,0.517,0.518,0.517,0,51,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328304,-0.0036122128,-0.008629944,-0.015473606,-0.034205295,0.0065478086,-0.011671895,0.528,0.527,0.528,0.527,0,52,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328305,0.030595344,-0.03506563,0.031588882,-0.032431334,-0.0006845136,-0.008867353,0.538,0.537,0.538,0.537,0,53,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328306,0.0053862724,-0.012853608,0.00206644,-0.03922918,0.00216813,-0.0068611596,0.549,0.547,0.549,0.547,0,54,1043,1,0.Stand/1043_A_1.csv,0.011000037,1
328307,0.0048888586,-0.06816051,0.018318478,-0.034582365,-0.0044695185,-0.0049340012,0.558,0.557,0.558,0.557,0,55,1043,1,0.Stand/1043_A_1.csv,0.009000003,1
328308,0.03526195,-0.028246937,0.019769616,-0.02221756,-0.018863589,-0.0040363045,0.568,0.567,0.568,0.567,0,56,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328309,0.0047173183,0.025677994,-0.005097781,-0.031563073,-0.025488485,-0.007047098,0.578,0.577,0.578,0.577,0,57,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328310,0.019047592,-0.13362616,0.110677525,-0.025588464,-0.022498379,-0.0069111492,0.588,0.587,0.588,0.587,0,58,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328311,0.04346531,-0.022798713,0.007916961,-0.0033485405,-0.017426295,-0.0059992434,0.598,0.597,0.598,0.597,0,59,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
328312,0.023684906,-0.055714257,0.009739764,-0.012358513,-0.023926698,-0.005765302,0.608,0.607,0.608,0.607,0,60,1043,1,0.Stand/1043_A_1.csv,0.00999999,1
