level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
488039,0.004479547,-0.11296121,0.03973123,0.06538198,-0.014687586,0.034953855,0.014,0.015,0.014,0.015,0,1,1070,1,0.Stand/1070_A_1.csv,0.01,1
488040,0.08343888,-0.1769937,-0.031664267,0.13367248,-0.030358952,0.067897104,0.028,0.029,0.028,0.029,0,2,1070,1,0.Stand/1070_A_1.csv,0.014,1
488041,-0.07994407,0.07914699,-0.048695095,0.10306782,-0.042383213,0.058136486,0.035,0.034,0.035,0.034,0,3,1070,1,0.Stand/1070_A_1.csv,0.0069999993,1
488042,-0.027241778,0.0635824,-0.0453704,0.06452731,-0.090483755,0.044492174,0.043,0.044,0.043,0.044,0,4,1070,1,0.Stand/1070_A_1.csv,0.008000001,1
488043,0.2632709,0.016134083,-0.070444286,-0.031012472,-0.1418226,-0.0058207125,0.055,0.056,0.055,0.056,0,5,1070,1,0.Stand/1070_A_1.csv,0.011999998,1
488044,0.1088731,-0.101574905,0.03689273,-0.104045674,-0.08792159,-0.056413066,0.065,0.066,0.065,0.066,0,6,1070,1,0.Stand/1070_A_1.csv,0.009999998,1
488045,-0.2927974,-0.15415952,0.115093775,-0.12978706,-0.080552936,-0.08829539,0.075,0.076,0.075,0.076,0,7,1070,1,0.Stand/1070_A_1.csv,0.010000005,1
488046,0.053442515,-0.10906309,0.13656385,-0.14730039,-0.101520516,-0.07908063,0.086,0.087,0.086,0.087,0,8,1070,1,0.Stand/1070_A_1.csv,0.011,1
488047,-0.019733075,-0.15305361,0.034969177,-0.16559239,-0.062369727,-0.10703766,0.097,0.096,0.097,0.096,0,9,1070,1,0.Stand/1070_A_1.csv,0.011,1
488048,0.059936285,-0.03794589,0.0040348303,-0.16172038,-0.05296207,-0.1153174,0.107,0.106,0.107,0.106,0,10,1070,1,0.Stand/1070_A_1.csv,0.009999998,1
488049,-0.002195321,-0.04305613,0.1227139,-0.17553318,0.023152016,-0.09112018,0.116,0.117,0.116,0.117,0,11,1070,1,0.Stand/1070_A_1.csv,0.008999996,1
