level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
425281,-0.005016125,0.015542775,0.03320794,0.0022159088,-0.013227489,0.00032585207,0.014,0.015,0.014,0.015,0,1,1060,1,0.Stand/1060_A_1.csv,0.011,1
425282,0.048647538,-0.023764016,-0.048817225,0.018038625,-0.008713827,0.0038080374,0.023,0.022,0.023,0.022,0,2,1060,1,0.Stand/1060_A_1.csv,0.009,1
425283,0.03924991,0.03190365,-0.072979145,-0.0010488166,0.0046088337,0.00045001763,0.033,0.032,0.033,0.032,0,3,1060,1,0.Stand/1060_A_1.csv,0.01,1
425284,-0.01879188,0.0071394616,-0.02307465,-0.011478598,-9.544194e-06,-0.004712439,0.041,0.041,0.041,0.041,0,4,1060,1,0.Stand/1060_A_1.csv,0.008000001,1
425285,0.004435181,-0.06668595,-0.04582651,-0.012756882,0.00044303248,0.0007711521,0.053,0.053,0.053,0.053,0,5,1060,1,0.Stand/1060_A_1.csv,0.011999998,1
425286,0.034928605,-0.03681488,-0.031329684,-0.008173903,5.075615e-05,-0.0041847723,0.063,0.063,0.063,0.063,0,6,1060,1,0.Stand/1060_A_1.csv,0.010000002,1
425287,-0.016155982,0.009161169,-0.009902839,-0.0051106233,0.0012019784,0.0010919212,0.074,0.075,0.074,0.075,0,7,1060,1,0.Stand/1060_A_1.csv,0.011,1
425288,0.010287255,-0.076539785,0.017723147,0.0034422423,0.0038736374,0.004062245,0.085,0.084,0.085,0.084,0,8,1060,1,0.Stand/1060_A_1.csv,0.011,1
425289,0.006535038,-0.023079606,-0.027877145,0.004267439,0.003386361,0.0057655983,0.094,0.094,0.094,0.094,0,9,1060,1,0.Stand/1060_A_1.csv,0.008999996,1
425290,0.00279816,-0.021904733,-0.03285587,0.0053638397,0.009100439,0.0074221008,0.105,0.104,0.105,0.104,0,10,1060,1,0.Stand/1060_A_1.csv,0.011,1
425291,0.00818892,0.037301555,-0.014421657,0.0013076002,0.014017571,0.0043507144,0.114,0.115,0.114,0.115,0,11,1060,1,0.Stand/1060_A_1.csv,0.009000003,1
425292,-0.0055300696,0.037788715,0.00066304207,-0.012412214,0.013531635,-0.0040397383,0.125,0.124,0.125,0.124,0,12,1060,1,0.Stand/1060_A_1.csv,0.011,1
