level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
506333,0.013663956,-0.003359307,0.008885854,-0.0026614917,0.003183371,-0.001092811,2.009,1.978,2.009,1.978,0,1,1072,1,0.Stand/1072_A_1.csv,0.009000063,1
506334,-0.031422157,-0.011102233,0.012087296,-0.008840462,0.004385509,-0.0026803575,2.017,1.985,2.017,1.985,0,2,1072,1,0.Stand/1072_A_1.csv,0.007999897,1
506335,0.0084984545,-0.01476724,0.0129808625,-0.005726168,-0.0013277993,0.0036116615,2.026,2.001,2.026,2.001,0,3,1072,1,0.Stand/1072_A_1.csv,0.009000063,1
506336,-0.0018312301,-0.01197545,-0.01225251,-0.001754188,0.0006591943,0.00043058523,2.036,2.008,2.036,2.008,0,4,1072,1,0.Stand/1072_A_1.csv,0.00999999,1
506337,0.0070982557,-0.012461672,-0.015788749,0.0011337311,0.0024729175,0.0030623614,2.048,2.018,2.048,2.018,0,5,1072,1,0.Stand/1072_A_1.csv,0.012000084,1
506338,0.0047271037,0.00626736,-0.053109888,0.00095435523,0.0022253008,-0.0017529054,2.058,2.027,2.058,2.027,0,6,1072,1,0.Stand/1072_A_1.csv,0.00999999,1
506339,-0.01812611,-0.010358491,-0.038269054,0.0025784615,0.004087516,0.0020932835,2.068,2.036,2.068,2.036,0,7,1072,1,0.Stand/1072_A_1.csv,0.00999999,1
506340,0.007117172,0.015334686,-0.008136925,0.0078178495,0.0025677646,0.0021003634,2.077,2.047,2.077,2.047,0,8,1072,1,0.Stand/1072_A_1.csv,0.0089998245,1
506341,0.0011509681,0.011538939,-0.015598727,0.0034381994,-0.00081235555,0.0015706639,2.088,2.057,2.088,2.057,0,9,1072,1,0.Stand/1072_A_1.csv,0.011000156,1
506342,0.004510211,0.00879086,-0.044617087,0.0018579548,0.0009152495,0.0018315542,2.099,2.067,2.099,2.067,0,10,1072,1,0.Stand/1072_A_1.csv,0.010999918,1
506343,-0.018311298,0.0037439344,-0.01293619,-0.0013580327,0.00064879056,-0.0015503848,2.113,2.078,2.113,2.078,0,11,1072,1,0.Stand/1072_A_1.csv,0.013999939,1
506344,-0.00715578,-0.0067443894,0.015825424,-0.0029474625,-0.0017046164,0.0023614499,2.118,2.087,2.118,2.087,0,12,1072,1,0.Stand/1072_A_1.csv,0.0050001144,1
506345,0.03296916,0.017203826,-0.02629631,0.00550186,-0.003792361,-0.0013986359,2.128,2.098,2.128,2.098,0,13,1072,1,0.Stand/1072_A_1.csv,0.00999999,1
506346,-0.0041458574,0.009611313,-0.011032793,0.0029731307,0.0025882728,-0.00042989454,2.137,2.114,2.137,2.114,0,14,1072,1,0.Stand/1072_A_1.csv,0.009000063,1
506347,-0.013319819,0.0096108485,-0.025470674,0.0025939245,0.0028936272,-0.0024171579,2.149,2.119,2.149,2.119,0,15,1072,1,0.Stand/1072_A_1.csv,0.0119998455,1
506348,-0.00037354935,0.013600946,-0.004254938,-0.002913907,0.0023772048,0.0008696566,2.16,2.129,2.16,2.129,0,16,1072,1,0.Stand/1072_A_1.csv,0.011000156,1
506349,-0.0053355065,-0.016539402,0.007760387,-0.0065243663,-0.0009516649,-0.0016653695,2.169,2.137,2.169,2.137,0,17,1072,1,0.Stand/1072_A_1.csv,0.0089998245,1
506350,0.008612227,-0.0027040192,-0.008989413,-0.0006283246,-0.0014751618,-0.0010241092,2.178,2.148,2.178,2.148,0,18,1072,1,0.Stand/1072_A_1.csv,0.009000063,1
506351,0.001780001,0.013663528,0.012135846,-0.00033541536,0.0012200157,-0.0017609441,2.189,2.159,2.189,2.159,0,19,1072,1,0.Stand/1072_A_1.csv,0.010999918,1
