level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
297295,0.035051007,-0.044091247,-0.03918329,-0.02191211,0.018067552,-0.008906161,10.016,10.015,10.016,10.015,0,1,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297296,-0.025164494,-0.00020747632,-0.09979516,-0.039577026,0.03121143,-0.009854979,10.026,10.025,10.026,10.025,0,2,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297297,0.028668355,-0.13722079,0.008223443,-0.0046911244,0.024120295,-0.004940206,10.036,10.035,10.036,10.035,0,3,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297298,-0.02138334,-0.035881456,-0.13547997,0.011258781,0.011257372,0.00045883958,10.046,10.045,10.046,10.045,0,4,1040,1,0.Stand/1040_A_1.csv,0.009999275,1
297299,0.031006165,-0.011347164,-0.010714009,0.0076971054,0.020120747,-0.0038820696,10.056,10.055,10.056,10.055,0,5,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297300,-0.0304034,-0.11072184,0.036491264,0.024153206,0.01719679,0.0043183127,10.066,10.065,10.066,10.065,0,6,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297301,0.0421476,-0.010791703,0.00787939,0.03474933,0.007365413,0.0055088643,10.076,10.075,10.076,10.075,0,7,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297302,0.0276842,-0.043694064,0.12252832,0.05148571,0.01900386,-0.002928129,10.086,10.085,10.086,10.085,0,8,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297303,0.036686335,0.029286427,-0.08110842,0.061408464,0.012658698,0.00785418,10.096,10.095,10.096,10.095,0,9,1040,1,0.Stand/1040_A_1.csv,0.009999275,1
297304,0.053695,0.092648104,0.068112426,0.03529219,0.034384407,-0.0001912564,10.106,10.105,10.106,10.105,0,10,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297305,-0.012393439,-0.0044313655,0.04307305,0.025609555,0.027673686,-0.0021948502,10.116,10.115,10.116,10.115,0,11,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297306,0.046279676,0.025543222,0.013074371,0.017435035,0.029742315,-0.00014584418,10.126,10.125,10.126,10.125,0,12,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297307,-0.038911812,0.022952517,0.03879172,0.0058553643,0.018251434,-0.0031853803,10.136,10.135,10.136,10.135,0,13,1040,1,0.Stand/1040_A_1.csv,0.009999275,1
297308,0.019226376,0.018511903,-0.026829168,-0.0027571027,0.0036275669,0.00020962046,10.146,10.145,10.146,10.145,0,14,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297309,-0.0023880769,-0.010131263,0.018571317,-0.0052376003,0.0016823248,5.0999224e-06,10.156,10.155,10.156,10.155,0,15,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297310,0.029355207,0.00025287084,0.01060284,-0.003047748,-0.00433803,-0.0017748809,10.166,10.165,10.166,10.165,0,16,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297311,0.02978185,0.010301745,-0.00040491205,-0.004468713,0.0060935887,-0.0015718542,10.176,10.175,10.176,10.175,0,17,1040,1,0.Stand/1040_A_1.csv,0.009999275,1
297312,-0.0030859075,-0.026736578,-0.0028091157,-0.009025048,-0.0054882336,-0.0019864056,10.186,10.185,10.186,10.185,0,18,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297313,0.018949842,-0.045768015,-0.043728065,-0.007989254,-0.010076489,0.00075820764,10.196,10.195,10.196,10.195,0,19,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297314,0.0135308895,-0.037268914,-0.09635143,-0.006823731,-0.009714758,-0.00020109944,10.206,10.205,10.206,10.205,0,20,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297315,0.0022297967,-0.1044871,-0.07867381,0.011980195,-0.013703958,-0.00062142184,10.216,10.215,10.216,10.215,0,21,1040,1,0.Stand/1040_A_1.csv,0.009999275,1
297316,-0.018539017,-0.036943287,-0.14319171,0.02385298,-0.03513292,-0.0027276617,10.226,10.225,10.226,10.225,0,22,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297317,0.059578367,-0.043800727,-0.07808492,0.020817632,-0.030719234,-0.0033993335,10.238,10.237,10.238,10.237,0,23,1040,1,0.Stand/1040_A_1.csv,0.012000084,1
297318,0.020113384,-0.05927463,-0.08731486,0.03618466,-0.021102175,-0.0034690334,10.246,10.245,10.246,10.245,0,24,1040,1,0.Stand/1040_A_1.csv,0.008000374,1
297319,0.013750068,-0.07077668,-0.049681988,0.05144452,-0.028640877,-0.0014021039,10.256,10.255,10.256,10.255,0,25,1040,1,0.Stand/1040_A_1.csv,0.009999275,1
297320,0.028286563,0.009456001,-0.091050245,0.05803475,-0.022152526,0.000286476,10.266,10.265,10.266,10.265,0,26,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297321,0.0014565196,0.060877286,-0.08972401,0.031059667,-0.02953356,0.0061811586,10.276,10.275,10.276,10.275,0,27,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
297322,-0.0035940558,0.018112382,0.037131798,0.01055444,-0.03490879,0.0026211794,10.286,10.285,10.286,10.285,0,28,1040,1,0.Stand/1040_A_1.csv,0.010000229,1
