level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
322184,0.040534638,-0.020243302,0.121311516,-0.040201508,-0.005779437,0.008529278,0.013,0.014,0.013,0.014,0,1,1042,1,0.Stand/1042_A_1.csv,0.01,1
322185,-0.029863343,-0.026968766,0.10246302,-0.085083276,-0.0044857594,0.01314391,0.024,0.023,0.024,0.023,0,2,1042,1,0.Stand/1042_A_1.csv,0.011,1
322186,0.03988494,-0.055968262,0.13323893,-0.08453428,-0.0038420048,0.013824536,0.033,0.033,0.033,0.033,0,3,1042,1,0.Stand/1042_A_1.csv,0.009,1
322187,-0.0060697044,-0.101554796,0.135888,-0.07310469,0.0024158806,0.017289344,0.044,0.043,0.044,0.043,0,4,1042,1,0.Stand/1042_A_1.csv,0.011,1
322188,0.013448596,-0.099933945,0.15384486,-0.03914825,0.002383219,0.013712095,0.054,0.053,0.054,0.053,0,5,1042,1,0.Stand/1042_A_1.csv,0.010000002,1
322189,0.03222308,-0.008778173,0.1196193,-0.025158336,-0.0015491263,0.0056967456,0.063,0.063,0.063,0.063,0,6,1042,1,0.Stand/1042_A_1.csv,0.009,1
322190,0.004175686,-0.007871207,0.07731497,-0.023472872,0.019070106,0.004195135,0.073,0.073,0.073,0.073,0,7,1042,1,0.Stand/1042_A_1.csv,0.009999998,1
322191,0.042536628,-0.01432196,0.15115389,-0.039895993,0.030247811,0.0010279482,0.083,0.082,0.083,0.082,0,8,1042,1,0.Stand/1042_A_1.csv,0.009999998,1
322192,-0.004645496,0.02255848,0.08417696,-0.04039556,0.047178876,0.0032407134,0.093,0.092,0.093,0.092,0,9,1042,1,0.Stand/1042_A_1.csv,0.010000005,1
322193,-0.020227714,-0.02341057,0.106570624,-0.03568898,0.049045227,0.0037790118,0.103,0.102,0.103,0.102,0,10,1042,1,0.Stand/1042_A_1.csv,0.009999998,1
322194,-0.010144392,0.011795568,0.009432201,-0.034212936,0.03434308,0.0010454375,0.113,0.112,0.113,0.112,0,11,1042,1,0.Stand/1042_A_1.csv,0.009999998,1
322195,-9.8891964e-05,0.03241039,0.05591444,-0.034189586,0.043604307,0.00050902,0.122,0.122,0.122,0.122,0,12,1042,1,0.Stand/1042_A_1.csv,0.009000003,1
