level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
132225,-0.0030036632,-0.021953568,-0.01878541,0.0005440518,-0.00356884,0.0028323429,0.02,0.019,0.02,0.019,0,1,1017,1,0.Stand/1017_A_1.csv,0.011999999,1
132226,0.02036232,-0.009861783,-0.006220083,0.010508939,-0.014289059,-0.002495554,0.031,0.029,0.031,0.029,0,2,1017,1,0.Stand/1017_A_1.csv,0.011,1
132227,-0.0012028458,0.04868925,-0.017451454,-0.0009513239,-0.0027641475,-0.0020811837,0.039,0.038,0.039,0.038,0,3,1017,1,0.Stand/1017_A_1.csv,0.008000001,1
132228,-0.018494997,-0.010616265,-0.02040869,-0.0042204848,-0.012231782,-0.0009826641,0.049,0.048,0.049,0.048,0,4,1017,1,0.Stand/1017_A_1.csv,0.009999998,1
132229,0.01764134,0.008135783,-0.04030871,-0.005285523,0.000659103,0.0013239367,0.058,0.057,0.058,0.057,0,5,1017,1,0.Stand/1017_A_1.csv,0.009,1
132230,-0.02026395,-0.011052933,-0.016257178,0.0007053974,0.0013238961,0.0005471928,0.068,0.069,0.068,0.069,0,6,1017,1,0.Stand/1017_A_1.csv,0.010000005,1
132231,-0.0017445285,0.0047432655,-0.008989489,-0.0049348758,-0.0053299116,0.000996846,0.08,0.079,0.08,0.079,0,7,1017,1,0.Stand/1017_A_1.csv,0.0119999945,1
132232,-0.017197384,-0.026497636,-0.036262248,0.00015651545,-0.012282415,-0.0014262649,0.089,0.09,0.089,0.09,0,8,1017,1,0.Stand/1017_A_1.csv,0.009000003,1
132233,-4.2194733e-06,0.013733883,-0.00044909958,0.005591399,-0.022293996,-0.004196355,0.099,0.098,0.099,0.098,0,9,1017,1,0.Stand/1017_A_1.csv,0.009999998,1
132234,0.023419417,0.020092204,0.05817727,0.0012259274,-0.01807949,-0.003989899,0.11,0.111,0.11,0.111,0,10,1017,1,0.Stand/1017_A_1.csv,0.011,1
132235,0.024188973,-0.038986146,0.058426023,0.003310522,-0.006440985,-0.0042269253,0.119,0.12,0.119,0.12,0,11,1017,1,0.Stand/1017_A_1.csv,0.009000003,1
132236,-0.010432261,0.015345433,0.014405304,0.0012860062,-0.008353393,-0.00036479457,0.129,0.128,0.129,0.128,0,12,1017,1,0.Stand/1017_A_1.csv,0.00999999,1
132237,0.029070001,0.0130410185,0.025833987,-0.009786553,-0.0033493086,-0.0003326487,0.14,0.141,0.14,0.141,0,13,1017,1,0.Stand/1017_A_1.csv,0.011000007,1
132238,-0.028723225,-0.062935315,0.018622987,0.0030774449,-0.0013060095,-0.0041378494,0.149,0.151,0.149,0.151,0,14,1017,1,0.Stand/1017_A_1.csv,0.009000003,1
132239,-0.014092705,0.014008545,-0.023145003,-0.007458254,-0.015482802,0.0016930331,0.158,0.159,0.158,0.159,0,15,1017,1,0.Stand/1017_A_1.csv,0.009000003,1
132240,0.009077381,0.05331264,-0.049337436,-0.009869675,-0.00077567645,-0.0020420698,0.169,0.17,0.169,0.17,0,16,1017,1,0.Stand/1017_A_1.csv,0.0109999925,1
132241,0.008784987,-0.07771688,0.0034095244,-0.00055251404,-0.0025324996,-0.00021982443,0.181,0.18,0.181,0.18,0,17,1017,1,0.Stand/1017_A_1.csv,0.0119999945,1
