level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
494220,0.00086891244,0.0055940743,-0.010738732,0.0030291148,0.0023409827,0.0005801104,10.008,10.009,10.008,10.009,0,1,1071,1,0.Stand/1071_A_1.csv,0.008000374,1
494221,0.011537227,0.0027845318,0.0051838304,0.0025471107,0.008559237,-0.00031447466,10.019,10.019,10.019,10.019,0,2,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494222,-0.017376892,-0.01664858,-0.025721103,0.0011246204,0.00649029,0.0015171057,10.028,10.028,10.028,10.028,0,3,1071,1,0.Stand/1071_A_1.csv,0.0089998245,1
494223,-0.016265715,0.029554822,-0.039031498,-0.0018059637,-0.0036038037,-0.0012173073,10.039,10.038,10.039,10.038,0,4,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494224,0.003808837,-0.030949472,-0.01869642,0.00028169795,-0.0009270656,-0.0015990792,10.049,10.05,10.049,10.05,0,5,1071,1,0.Stand/1071_A_1.csv,0.010000229,1
494225,0.008612397,-0.0017122589,-0.018526234,0.003893313,0.0013323764,0.0012002367,10.059,10.059,10.059,10.059,0,6,1071,1,0.Stand/1071_A_1.csv,0.010000229,1
494226,-0.0072771073,0.004006471,0.0069167414,0.0023263325,0.0028717157,0.0015507868,10.07,10.071,10.07,10.071,0,7,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494227,-0.011727876,0.0068125203,-0.009674639,-0.0041198,0.00025740263,-0.00048361157,10.081,10.08,10.081,10.08,0,8,1071,1,0.Stand/1071_A_1.csv,0.011000633,1
494228,0.009354814,0.0077126604,-0.011822624,-0.005898268,0.00043032307,-0.0008388957,10.091,10.09,10.091,10.09,0,9,1071,1,0.Stand/1071_A_1.csv,0.009999275,1
494229,-0.003448407,-0.00440233,-0.00896435,-0.004335296,0.0010638174,-0.00089963037,10.1,10.1,10.1,10.1,0,10,1071,1,0.Stand/1071_A_1.csv,0.009000778,1
494230,-0.0012510942,-0.0026818372,-0.0013675976,-0.0027928774,-0.0016330893,-0.0012142962,10.11,10.111,10.11,10.111,0,11,1071,1,0.Stand/1071_A_1.csv,0.009999275,1
494231,-0.013035573,-0.005452183,0.0078006242,-0.0008566995,-0.0021226236,-0.0021326481,10.12,10.121,10.12,10.121,0,12,1071,1,0.Stand/1071_A_1.csv,0.010000229,1
494232,0.009778842,-0.025229221,-0.014978861,0.0012006365,-0.0029151272,-0.001564582,10.129,10.13,10.129,10.13,0,13,1071,1,0.Stand/1071_A_1.csv,0.0089998245,1
494233,0.011194238,0.013912139,-0.023033837,0.002314655,0.0024682833,0.0019249779,10.14,10.141,10.14,10.141,0,14,1071,1,0.Stand/1071_A_1.csv,0.011000633,1
494234,-0.001372412,-0.01588981,-0.0031537113,0.0038591463,0.0032747837,0.0013997868,10.151,10.152,10.151,10.152,0,15,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494235,-0.010764424,0.02541741,-0.028029257,0.004026198,-0.0043599503,-0.0004203123,10.161,10.162,10.161,10.162,0,16,1071,1,0.Stand/1071_A_1.csv,0.010000229,1
494236,0.009250507,0.014205614,-0.041195188,-0.00014041457,-0.004508596,0.00010088741,10.172,10.173,10.172,10.173,0,17,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494237,-0.0031585586,-0.002803346,-0.012849383,-0.0005009601,-0.0019979237,-0.0015364231,10.182,10.181,10.182,10.181,0,18,1071,1,0.Stand/1071_A_1.csv,0.010000229,1
494238,0.010518779,-0.01596924,0.0048099416,0.001584705,0.0031868392,-0.0013399101,10.191,10.192,10.191,10.192,0,19,1071,1,0.Stand/1071_A_1.csv,0.0089998245,1
494239,-0.0075132325,-0.0034046953,0.0103309285,-0.00044204463,0.0007548155,-0.0018066457,10.202,10.201,10.202,10.201,0,20,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494240,0.0103081055,0.0012699199,-0.003182263,-0.004727822,0.0010694374,-0.001996687,10.211,10.212,10.211,10.212,0,21,1071,1,0.Stand/1071_A_1.csv,0.009000778,1
494241,-0.00019978236,-0.026394421,-0.017204048,-0.0043269773,0.0050036786,-0.0022843205,10.222,10.221,10.222,10.221,0,22,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494242,0.0033544155,-0.03548248,-0.0076304623,0.0024768813,-0.00095140527,0.000541811,10.23,10.231,10.23,10.231,0,23,1071,1,0.Stand/1071_A_1.csv,0.00799942,1
494243,-0.0001399766,0.01587276,-0.01772395,0.0019249413,-0.0012143969,-0.00052102713,10.243,10.242,10.243,10.242,0,24,1071,1,0.Stand/1071_A_1.csv,0.013000488,1
494244,-0.014153411,0.00922097,-0.000578878,-0.00443812,-0.0031388784,-0.0027620802,10.251,10.252,10.251,10.252,0,25,1071,1,0.Stand/1071_A_1.csv,0.008000374,1
494245,0.014805521,-0.00018766895,-0.018306792,-0.0031711461,-0.0026173794,-0.00027996986,10.263,10.262,10.263,10.262,0,26,1071,1,0.Stand/1071_A_1.csv,0.01199913,1
494246,0.0070351264,0.012596548,-0.023647957,-0.0024768775,0.002851592,0.0009880468,10.272,10.272,10.272,10.272,0,27,1071,1,0.Stand/1071_A_1.csv,0.009000778,1
494247,-0.0022338144,0.0033826944,-0.024632057,-0.0025699954,0.0011074953,0.001322056,10.287,10.286,10.287,10.286,0,28,1071,1,0.Stand/1071_A_1.csv,0.01499939,1
494248,-0.007425947,0.0021267124,-0.0034280994,-0.0027786198,-0.002735336,-0.00047445684,10.293,10.292,10.293,10.292,0,29,1071,1,0.Stand/1071_A_1.csv,0.006000519,1
494249,-0.0028079406,-0.014146153,-0.01221413,-0.0001483896,-0.0005848801,-0.00044801124,10.302,10.303,10.302,10.303,0,30,1071,1,0.Stand/1071_A_1.csv,0.0089998245,1
494250,0.009105722,0.0014802238,-0.021837914,0.0023466665,-0.00050762866,-9.805057e-05,10.313,10.312,10.313,10.312,0,31,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494251,-0.0019474666,0.017653298,-0.009284453,-0.0017358572,-0.0004625672,-0.0011086896,10.322,10.323,10.322,10.323,0,32,1071,1,0.Stand/1071_A_1.csv,0.0089998245,1
494252,0.011971323,-0.0063311607,-0.004994556,-0.0021262106,0.00308902,-7.860595e-06,10.332,10.333,10.332,10.333,0,33,1071,1,0.Stand/1071_A_1.csv,0.010000229,1
494253,0.0015219527,-0.0032606882,0.0015700758,0.0017404822,0.0025218208,7.728071e-05,10.343,10.343,10.343,10.343,0,34,1071,1,0.Stand/1071_A_1.csv,0.011000633,1
494254,0.0035626313,0.0049089044,-0.012358905,0.0053814887,0.004479983,0.0017588392,10.352,10.353,10.352,10.353,0,35,1071,1,0.Stand/1071_A_1.csv,0.0089998245,1
494255,-0.012765538,0.034150712,-0.023388553,-0.002665022,0.0034094094,0.00045498833,10.363,10.364,10.363,10.364,0,36,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494256,0.0028329624,-0.002432734,-0.015998222,-0.0044474374,0.0030589898,0.00052118785,10.374,10.373,10.374,10.373,0,37,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494257,-0.0016251805,-0.0028328781,-0.016150504,0.00048251724,0.004109348,-0.0001306384,10.383,10.384,10.383,10.384,0,38,1071,1,0.Stand/1071_A_1.csv,0.009000778,1
494258,-0.002646447,0.0039457213,0.0007199594,0.004207154,0.0016712192,-0.00036603634,10.394,10.393,10.394,10.393,0,39,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494259,0.0035245284,0.025074802,-0.048798017,0.00079922064,0.00027566607,-0.00048169374,10.405,10.404,10.405,10.404,0,40,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494260,0.00032429083,0.00083615887,-0.01786396,-0.0033874891,0.0042552585,0.0003101983,10.413,10.414,10.413,10.414,0,41,1071,1,0.Stand/1071_A_1.csv,0.008000374,1
494261,0.005423613,-0.009112577,-0.009370511,-0.0030140653,0.005672884,0.0015151419,10.424,10.425,10.424,10.425,0,42,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494262,-0.009449982,-0.029562602,-0.009922572,-0.00065810914,0.0028355245,7.7160104e-05,10.433,10.432,10.433,10.432,0,43,1071,1,0.Stand/1071_A_1.csv,0.0089998245,1
494263,0.0033947022,-0.0065986104,-0.008861162,0.0022208856,-0.00017917028,0.00087463006,10.443,10.444,10.443,10.444,0,44,1071,1,0.Stand/1071_A_1.csv,0.010000229,1
494264,0.007986712,0.009624624,-0.022393687,0.0021916581,0.0068958066,0.0016494896,10.455,10.454,10.455,10.454,0,45,1071,1,0.Stand/1071_A_1.csv,0.012000084,1
494265,-0.009092251,-0.0011881979,-0.021819731,-0.00043430406,0.0028223854,0.00019568793,10.464,10.465,10.464,10.465,0,46,1071,1,0.Stand/1071_A_1.csv,0.0089998245,1
494266,-0.012226298,0.010041918,0.005982946,-0.0016138267,0.0011404197,-0.0012573323,10.474,10.475,10.474,10.475,0,47,1071,1,0.Stand/1071_A_1.csv,0.010000229,1
494267,0.0074599385,-0.020642607,0.015799293,-0.0007706687,0.0023815013,5.283038e-05,10.484,10.485,10.484,10.485,0,48,1071,1,0.Stand/1071_A_1.csv,0.010000229,1
494268,0.012226396,6.910716e-05,-0.0028256637,0.0016665009,0.0062443325,0.00026045972,10.495,10.496,10.495,10.496,0,49,1071,1,0.Stand/1071_A_1.csv,0.01099968,1
494269,-0.01498481,0.011931132,0.005125576,0.0013264794,0.0067534056,0.0024176796,10.505,10.504,10.505,10.504,0,50,1071,1,0.Stand/1071_A_1.csv,0.010000229,1
