level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,accel-start-time,gyro-start-time,accel-end-time,gyro-end-time,activity code,index,user,serial,csv,timestamp diff,standard activity code
512269,0.036004752,-0.012592741,0.03174704,-0.014448743,-0.037655428,0.0061441273,0.011,0.01,0.011,0.01,0,1,1073,1,0.Stand/1073_A_1.csv,0.01,1
512270,0.056863822,-0.027435271,0.078969836,-0.01858617,-0.019667055,0.012054974,0.02,0.02,0.02,0.02,0,2,1073,1,0.Stand/1073_A_1.csv,0.009,1
512271,-0.015796833,-0.093724355,0.03685279,0.002958966,-0.013908052,0.001273364,0.031,0.03,0.031,0.03,0,3,1073,1,0.Stand/1073_A_1.csv,0.011,1
512272,-0.046488155,-0.037981488,0.05021817,0.024342764,-0.04866026,-0.005298856,0.04,0.04,0.04,0.04,0,4,1073,1,0.Stand/1073_A_1.csv,0.009,1
512273,0.117347725,0.059095357,0.062840894,0.017725386,-0.011569782,-0.0037466274,0.066,0.066,0.066,0.066,0,5,1073,1,0.Stand/1073_A_1.csv,0.026,1
512274,0.07441649,0.06470534,-0.07305041,-0.00015564112,0.0368792,-0.011331842,0.067,0.065,0.067,0.065,0,6,1073,1,0.Stand/1073_A_1.csv,0.001000002,1
512275,0.024726493,0.026452675,-0.06767988,-0.019945158,-0.01610196,-0.019908005,0.073,0.073,0.073,0.073,0,7,1073,1,0.Stand/1073_A_1.csv,0.0059999973,1
512276,-0.055550244,-0.019353239,0.16093911,-0.022944516,-0.0034864182,-0.0257729,0.078,0.079,0.078,0.079,0,8,1073,1,0.Stand/1073_A_1.csv,0.0050000027,1
512277,-0.14364146,-0.038191263,-0.14056201,-0.017699067,0.0045482614,-0.015670134,0.092,0.091,0.092,0.091,0,9,1073,1,0.Stand/1073_A_1.csv,0.013999999,1
512278,0.025187902,-0.06751153,-0.0037402106,0.005144711,-0.055878267,-0.0038861544,0.101,0.102,0.101,0.102,0,10,1073,1,0.Stand/1073_A_1.csv,0.009000003,1
512279,-0.04025555,-0.040568892,0.09549263,0.012996675,0.013961801,0.0077014943,0.11,0.111,0.11,0.111,0,11,1073,1,0.Stand/1073_A_1.csv,0.008999996,1
512280,-0.07061788,0.039508242,-0.02377851,-0.0006909955,-0.015721686,0.0073307767,0.121,0.122,0.121,0.122,0,12,1073,1,0.Stand/1073_A_1.csv,0.011,1
512281,0.036770646,0.070999004,-0.05791729,-0.012464663,-0.014726763,0.0065589454,0.132,0.131,0.132,0.131,0,13,1073,1,0.Stand/1073_A_1.csv,0.011,1
512282,0.124445446,-0.0046442705,0.004771079,-0.023259139,0.010460354,0.0071115936,0.143,0.142,0.143,0.142,0,14,1073,1,0.Stand/1073_A_1.csv,0.011000007,1
512283,-0.011404232,-0.03677042,0.031263128,-0.017867329,0.038579322,0.0005363669,0.152,0.153,0.152,0.153,0,15,1073,1,0.Stand/1073_A_1.csv,0.008999988,1
512284,-0.09691221,0.029826146,-0.14243756,-0.014155906,0.01711515,0.009041352,0.162,0.162,0.162,0.162,0,16,1073,1,0.Stand/1073_A_1.csv,0.010000005,1
512285,0.07209797,-0.024734192,-0.04021241,-0.0029502332,-0.000249959,0.007001111,0.174,0.173,0.174,0.173,0,17,1073,1,0.Stand/1073_A_1.csv,0.0119999945,1
512286,-0.013359648,-0.0053627887,-0.041337308,-0.012464229,0.03685488,0.0028701934,0.182,0.181,0.182,0.181,0,18,1073,1,0.Stand/1073_A_1.csv,0.008000001,1
512287,-0.05262184,0.022452319,-0.06979341,-0.008660687,-0.007592703,0.0048261564,0.193,0.192,0.193,0.192,0,19,1073,1,0.Stand/1073_A_1.csv,0.011000007,1
512288,0.031966243,0.055303514,-0.0031241267,-0.003328944,0.00015856972,0.0047298884,0.202,0.203,0.202,0.203,0,20,1073,1,0.Stand/1073_A_1.csv,0.009000003,1
512289,0.04041235,0.01722626,-0.04890829,-0.014610805,0.0042897356,-0.0011769503,0.212,0.213,0.212,0.213,0,21,1073,1,0.Stand/1073_A_1.csv,0.00999999,1
512290,-0.027531983,0.020425819,0.007162738,-0.014506554,0.016694255,0.0014560245,0.223,0.222,0.223,0.222,0,22,1073,1,0.Stand/1073_A_1.csv,0.011000007,1
512291,-0.022955593,-0.0029684682,-0.021545215,-0.0017914615,-0.008793327,0.00573842,0.234,0.233,0.234,0.233,0,23,1073,1,0.Stand/1073_A_1.csv,0.0109999925,1
512292,0.14149962,0.011346943,0.107709326,0.00019941223,0.025338942,-0.006358623,0.243,0.243,0.243,0.243,0,24,1073,1,0.Stand/1073_A_1.csv,0.009000003,1
512293,-0.12803839,-0.009996416,-0.06894301,0.009108676,0.054466482,0.0031747296,0.254,0.253,0.254,0.253,0,25,1073,1,0.Stand/1073_A_1.csv,0.011000007,1
512294,0.010141148,-0.008488519,-0.009047337,0.018388834,-0.019505272,0.0043396545,0.262,0.263,0.262,0.263,0,26,1073,1,0.Stand/1073_A_1.csv,0.007999986,1
512295,0.021854727,0.018925516,-0.026852638,0.009364676,0.038488865,0.0014813995,0.274,0.273,0.274,0.273,0,27,1073,1,0.Stand/1073_A_1.csv,0.0119999945,1
512296,-0.09503824,0.035229668,-0.07705339,0.00047540385,-0.0139012495,0.0061755357,0.286,0.285,0.286,0.285,0,28,1073,1,0.Stand/1073_A_1.csv,0.012000024,1
512297,0.032112774,-0.021525353,0.034504466,0.018386008,-0.0044198167,0.0066081462,0.294,0.293,0.294,0.293,0,29,1073,1,0.Stand/1073_A_1.csv,0.007999986,1
512298,0.048355874,0.01274069,-0.0024023536,-8.686306e-05,0.0037124774,0.0054109083,0.303,0.304,0.303,0.304,0,30,1073,1,0.Stand/1073_A_1.csv,0.009000003,1
512299,-0.011209888,0.0047772946,0.046690006,0.0023670224,0.015642144,0.004741765,0.314,0.313,0.314,0.313,0,31,1073,1,0.Stand/1073_A_1.csv,0.011000007,1
512300,-0.049994502,0.018572455,-0.071663424,-0.005951476,-0.0030314778,0.0049860575,0.351,0.351,0.351,0.351,0,32,1073,1,0.Stand/1073_A_1.csv,0.037,1
512301,0.06824238,0.042776447,0.075700946,-0.020154977,-0.014423856,-0.0049836854,0.353,0.349,0.353,0.349,0,33,1073,1,0.Stand/1073_A_1.csv,0.0019999743,1
512302,-0.004993927,-0.00893363,0.009623777,-0.014879173,0.032515448,0.0005330372,0.354,0.356,0.354,0.356,0,34,1073,1,0.Stand/1073_A_1.csv,0.0010000169,1
512303,-0.031762954,-0.06155445,-0.025350269,-0.00841069,-0.021636844,-0.0002842318,0.36,0.358,0.36,0.358,0,35,1073,1,0.Stand/1073_A_1.csv,0.006000012,1
512304,0.07683925,0.013725836,0.08324082,-0.010917643,0.011828076,-0.0056769513,0.364,0.365,0.364,0.365,0,36,1073,1,0.Stand/1073_A_1.csv,0.0039999783,1
512305,-0.035424676,-0.021316314,-0.019756237,-0.013568426,0.02111913,-0.00479974,0.375,0.374,0.375,0.374,0,37,1073,1,0.Stand/1073_A_1.csv,0.011000007,1
512306,-0.0105432,-0.03505217,0.02357174,0.0014816604,-0.0046694735,0.0011333905,0.382,0.384,0.382,0.384,0,38,1073,1,0.Stand/1073_A_1.csv,0.0069999993,1
512307,0.02835334,0.0152305495,-0.009213507,-0.006607974,0.018899027,0.00018613628,0.395,0.394,0.395,0.394,0,39,1073,1,0.Stand/1073_A_1.csv,0.013000011,1
512308,-0.019725278,0.04396595,-0.0020373277,-0.014937239,0.021161342,-0.005164625,0.404,0.404,0.404,0.404,0,40,1073,1,0.Stand/1073_A_1.csv,0.009000003,1
512309,-0.06123201,-0.037741076,-0.0020049186,-0.002328615,0.0032787386,-8.52519e-05,0.414,0.416,0.414,0.416,0,41,1073,1,0.Stand/1073_A_1.csv,0.00999999,1
512310,-0.015541352,-0.028601337,-0.039633278,0.0026095607,-0.010784702,0.0047883433,0.426,0.425,0.426,0.425,0,42,1073,1,0.Stand/1073_A_1.csv,0.0119999945,1
512311,0.09618163,0.045987826,0.04133889,-0.0037454944,0.007506229,6.512774e-05,0.435,0.434,0.435,0.434,0,43,1073,1,0.Stand/1073_A_1.csv,0.009000003,1
512312,-0.038792774,-0.0010261678,-0.017134165,-0.0023152533,0.032933667,0.0013118997,0.445,0.446,0.445,0.446,0,44,1073,1,0.Stand/1073_A_1.csv,0.00999999,1
512313,-0.051966764,-0.023646232,-0.0508656,0.004080433,-0.009264359,0.0022380545,0.455,0.456,0.455,0.456,0,45,1073,1,0.Stand/1073_A_1.csv,0.01000002,1
512314,0.06624075,0.0014786002,0.013630509,0.010683579,0.007976478,0.0032865566,0.465,0.466,0.465,0.466,0,46,1073,1,0.Stand/1073_A_1.csv,0.00999999,1
512315,-0.028016329,0.013450149,-0.034310747,0.005316873,0.019700363,-5.1097686e-05,0.476,0.475,0.476,0.475,0,47,1073,1,0.Stand/1073_A_1.csv,0.011000007,1
512316,-0.039177872,0.0139216315,-0.029836081,0.012995342,-0.0033871003,0.004911637,0.484,0.483,0.484,0.483,0,48,1073,1,0.Stand/1073_A_1.csv,0.007999986,1
512317,0.041012365,0.035643592,-0.024791177,0.00766183,-0.00039099887,0.0047741695,0.503,0.502,0.503,0.502,0,49,1073,1,0.Stand/1073_A_1.csv,0.019000024,1
512318,-0.019283868,0.017098766,-0.03597588,0.00015688501,0.010887715,0.00075293885,0.506,0.507,0.506,0.507,0,50,1073,1,0.Stand/1073_A_1.csv,0.0029999614,1
512319,-0.015591234,0.03832415,-0.028001063,-0.0014276213,-0.00529972,0.002104359,0.517,0.516,0.517,0.516,0,51,1073,1,0.Stand/1073_A_1.csv,0.011000037,1
512320,0.0093862,0.0007997836,-0.0056769126,-0.0015838845,-8.600397e-05,-0.0015606442,0.527,0.526,0.527,0.526,0,52,1073,1,0.Stand/1073_A_1.csv,0.00999999,1
512321,-0.01814082,0.008730013,-0.05106881,-0.014969999,-0.005147301,-0.0023902927,0.535,0.536,0.535,0.536,0,53,1073,1,0.Stand/1073_A_1.csv,0.008000016,1
512322,0.052229,0.030582003,0.060008857,-0.010276154,0.00051429955,-0.004317908,0.544,0.545,0.544,0.545,0,54,1073,1,0.Stand/1073_A_1.csv,0.009000003,1
512323,-0.010816279,-0.06381115,-0.033918723,0.0013527307,0.025206935,0.0036656721,0.558,0.56,0.558,0.56,0,55,1073,1,0.Stand/1073_A_1.csv,0.013999999,1
512324,-0.03874687,-0.086275816,-0.060201123,0.0094373245,-0.011910681,0.0010249579,0.566,0.566,0.566,0.566,0,56,1073,1,0.Stand/1073_A_1.csv,0.007999957,1
512325,0.048471764,0.027182339,0.0053690667,0.0119606,0.014085445,0.008756278,0.576,0.577,0.576,0.577,0,57,1073,1,0.Stand/1073_A_1.csv,0.00999999,1
512326,-0.017652765,0.011034025,-0.06337664,0.0065435623,0.00901627,0.0022409337,0.585,0.585,0.585,0.585,0,58,1073,1,0.Stand/1073_A_1.csv,0.009000003,1
512327,-0.00036602817,-0.044504847,-0.0027532233,0.010628015,-0.0043826657,0.002262014,0.596,0.597,0.596,0.597,0,59,1073,1,0.Stand/1073_A_1.csv,0.011000037,1
512328,-0.0033009085,0.023600012,-0.08140935,0.00902099,0.00019653357,0.0064747157,0.606,0.607,0.606,0.607,0,60,1073,1,0.Stand/1073_A_1.csv,0.00999999,1
512329,0.03219986,-0.002730025,-0.02029965,0.009452455,-0.0009997082,0.002503167,0.616,0.617,0.616,0.617,0,61,1073,1,0.Stand/1073_A_1.csv,0.00999999,1
512330,-0.01836403,0.010947967,-0.028176714,0.0053332956,0.009001978,-0.0011797493,0.625,0.626,0.625,0.626,0,62,1073,1,0.Stand/1073_A_1.csv,0.009000003,1
512331,-0.002298269,0.026729323,-0.014014866,0.0019469648,-0.012197444,-8.978252e-05,0.637,0.636,0.637,0.636,0,63,1073,1,0.Stand/1073_A_1.csv,0.012000024,1
512332,0.014453818,-0.0030374685,-0.0174092,-0.002806983,0.014254873,0.0008845009,0.647,0.646,0.647,0.646,0,64,1073,1,0.Stand/1073_A_1.csv,0.00999999,1
512333,-0.045460507,0.017517997,-0.039563198,-0.01190722,-0.015148889,-0.0027290809,0.657,0.658,0.657,0.658,0,65,1073,1,0.Stand/1073_A_1.csv,0.00999999,1
512334,0.06459505,-0.030150566,0.02897868,0.00020138058,-0.0021839978,-0.0003489562,0.666,0.667,0.666,0.667,0,66,1073,1,0.Stand/1073_A_1.csv,0.009000003,1
512335,-0.018044032,-0.036056913,-0.07256085,0.0055851704,0.01633382,0.0025116447,0.677,0.678,0.677,0.678,0,67,1073,1,0.Stand/1073_A_1.csv,0.010999978,1
