level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,txt,user,serial,index,activity code,standard activity code
52654,0.2681583213218989,0.5312269251399535,-0.504269729814904,0.06912228437672828,0.4077236257320611,-0.28377046505234016,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,243,5,1
52655,0.33355555320292674,0.8286826638771086,-0.6996618400955384,0.13877027409081555,0.5463593455327583,-0.24024366299532662,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,244,5,1
52656,1.9475364677160985,0.5933884624387156,-0.0757241970477927,0.11005018574602556,0.23292261073267725,0.057342479598933946,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,245,5,1
52657,0.32579239408668675,0.8231826191432454,-0.3854815118746415,0.20320298412821494,-0.24134665066324887,0.18016185151403463,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,246,5,1
52658,0.650040464847091,0.4369590196794112,-0.5950974541314793,0.18135857651468673,-0.2324439893542443,0.18862572582871986,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,247,5,1
52659,0.8001818249807493,0.38407173378013176,-0.8768260764469706,0.06553885469239605,0.005518692694308499,-0.027256532965655618,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,248,5,1
52660,2.1637911478697256,0.3810003926789808,-0.5389440490176517,0.07788931423569816,-0.13683991394714126,-0.07110100766419779,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,249,5,1
52661,1.3077499519682942,0.6922132955496203,-1.6611152321092229,-0.29915512388152504,1.1944947019666041,-0.20550995334335706,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,250,5,1
52662,-2.3446129156923075,0.4820359334430047,-0.8983772176511002,-0.23961297505287105,1.2146284916325778,-0.040290797503297435,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,251,5,1
52663,0.17334915898609146,0.12007798550908276,0.7982557731683912,0.001329153321817563,-0.3942526343966147,-0.00018923327433871453,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,252,5,1
52664,0.40909859814837574,0.16891699277687675,-0.193076150926958,0.009443925334871192,0.1745177835795125,-0.022543695096873803,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,253,5,1
52665,0.22176232881863459,0.3048565804190573,0.3408413211994282,0.05765581432813368,-0.11544344274106567,0.029100998189558955,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,254,5,1
52666,0.2269447867689805,0.44282365250964373,0.030705056238268604,-0.016179943914257013,0.13785776885187848,-0.02679928779138898,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,255,5,1
52667,0.23194482435708907,0.41357716628494917,0.14594911771455682,-0.04780887909307669,0.09948109238975343,-0.002175192317935078,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,256,5,1
52668,0.1973226240168878,0.23395832534476418,0.11130690177177763,-0.034236568427546965,0.1381038245359061,0.0077762240843645,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,257,5,1
52669,-0.32098135912529696,0.2404993993802072,0.36835651511387985,-0.049934036261885605,-0.27429069272813206,0.04961430822642839,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,258,5,1
52670,-0.2306445999259005,0.5101909386789464,0.11143631648387728,-0.16106888119492785,-0.23380014960957682,0.05512857450061047,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,259,5,1
52671,0.2216658055807639,-0.20621394231502513,-0.08990487419383644,0.03627294742738716,0.11628567236678909,-0.04625093515519332,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,260,5,1
52672,0.014557101728600688,-0.034048152704950874,0.09075609934352269,0.16320838682313024,-0.041176447027270593,-0.005971151567761029,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,261,5,1
52673,0.3939387028218809,0.13198715863155114,0.09259475743409132,0.08779854988446435,0.236125261423476,0.00983397175792962,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,262,5,1
52674,-0.01924720917346546,0.09633190390527938,-0.23483749494059575,-0.12141069693321113,0.301175303608162,0.07203673278591902,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,263,5,1
52675,-0.06830059168884517,-0.0036349366796538767,0.6736734349588916,-0.09677777951153257,-0.15890378217579368,0.016521910993473138,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,264,5,1
52676,-0.15200621769509237,0.1452953427979058,0.09071139471730358,-0.09641005521859615,-0.27241513211359497,0.08795201489271748,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,265,5,1
52677,0.37431675607176657,-0.17316618204228573,-0.11761976684810864,-0.20368606414492157,0.18635474762724386,0.0438501062325488,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,266,5,1
52678,-0.07829268783168188,-0.37074353600380056,-0.04868727798578343,0.16123670762631864,0.12014801760821323,0.0998087146510385,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,267,5,1
52679,-0.4396598839017226,0.0628364681558606,-0.05234869015143758,-0.024930305016968086,-0.10622991188209031,0.0038695644798467177,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,268,5,1
52680,0.03406262058540985,-0.331773501316075,-0.0025551175714324157,0.06258121752847452,-0.1342953633777162,-0.09614251811683061,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,269,5,1
52681,0.4224269764716109,-0.14611904972460316,-0.14601844803812006,0.14856108091025125,-0.017036548876019582,-0.061223486079374036,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,270,5,1
52682,0.01147152074098784,0.14708591474727994,-0.268528970653705,0.06554955243997003,0.04139220731769818,0.006459736209103303,../data/original/UCI/RawData/gyro_exp05_user03.txt,3,5,271,5,1
