level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,txt,user,serial,index,activity code,standard activity code
275297,0.3563049957892669,0.8497215605360322,-0.599641121294858,-0.006312905329883754,0.01221182785406686,0.007294521479986317,../data/original/UCI/RawData/gyro_exp24_user12.txt,12,24,512,5,1
275298,0.46265602342659123,1.1935269383717957,-0.8689629610897007,-0.012048580533601413,-0.0037778824664310784,0.014625653145762864,../data/original/UCI/RawData/gyro_exp24_user12.txt,12,24,513,5,1
275299,0.4224398732034323,0.9328024106014916,-0.7500782498071367,-0.011641348548043572,-0.015409242239678836,0.008808885131767667,../data/original/UCI/RawData/gyro_exp24_user12.txt,12,24,514,5,1
275300,0.47155327668606145,0.882008217911262,-0.7271598113581734,-0.010335679001044037,-0.006256281550357685,-0.0004144145588052191,../data/original/UCI/RawData/gyro_exp24_user12.txt,12,24,515,5,1
275301,0.43262939446303983,0.7310825226201757,-0.5621080875313419,0.010373170037087827,-0.011163569095062765,-0.004395282810706742,../data/original/UCI/RawData/gyro_exp24_user12.txt,12,24,516,5,1
275302,0.33013347694690337,0.6575343055602986,-0.7077042943829916,0.018363236962726934,-0.008341894504048635,-0.01064722425665878,../data/original/UCI/RawData/gyro_exp24_user12.txt,12,24,517,5,1
275303,0.3315403025228737,0.6453564756294478,-0.5045851179782818,0.03030004959507967,-0.015060515595671255,-0.006580471521422623,../data/original/UCI/RawData/gyro_exp24_user12.txt,12,24,518,5,1
275304,0.32508592747825105,0.7841939332360699,-0.48590041466765604,-0.02153050858555463,-0.026633851895859203,-0.022393426923239406,../data/original/UCI/RawData/gyro_exp24_user12.txt,12,24,519,5,1
275305,0.2617158766858227,0.6999495651122343,-0.4310328767128492,-0.05793859404577714,-0.022864907887515395,-0.01933262039592692,../data/original/UCI/RawData/gyro_exp24_user12.txt,12,24,520,5,1
275306,0.297569682327465,0.6126100977299684,-0.3861540330823683,-0.060286423171447265,-0.009266760543213539,-0.0038150941132377085,../data/original/UCI/RawData/gyro_exp24_user12.txt,12,24,521,5,1
275307,0.23259457252691618,0.5924977807859985,-0.27730663558967944,-0.09287530145838332,-0.03205249217810784,0.003868691813802893,../data/original/UCI/RawData/gyro_exp24_user12.txt,12,24,522,5,1
275308,0.3354454649291276,0.34292170863930926,-0.29542303282172244,-0.07856183224292644,-0.0035544817347570156,0.016197946121121985,../data/original/UCI/RawData/gyro_exp24_user12.txt,12,24,523,5,1
