level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,txt,user,serial,index,activity code,standard activity code
671249,-0.29745204034415046,0.8447713552220311,1.2504015308982481,0.441768488965818,-0.1336918652790779,0.09836780528685661,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,314,5,1
671250,0.20387861681277553,0.866385576018848,0.9903189954603026,0.44092388137234095,-0.11798465529044193,0.03610964738568438,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,315,5,1
671251,0.21695554331149652,0.9373671327236571,0.22612308485987614,-0.3596658736422491,0.10892421570736988,-0.1448320410468239,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,316,5,1
671252,-0.5544713042025315,1.0733321770268744,0.678941875651097,-0.05503352684624511,-0.2388332345884362,0.046844425488901636,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,317,5,1
671253,0.20766556649430462,0.6741344341194895,0.1802819550599793,-0.1616996643932249,-0.15414921444524146,0.010710828674620854,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,318,5,1
671254,-0.1454396154208648,0.49425645823492387,0.28024091380576843,0.025494806068265256,-0.04624749159378615,-0.025016282724699242,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,319,5,1
671255,-0.08670986887850284,0.411453537906153,0.2161444053035224,0.06659189266222128,-0.07528409975389687,0.047873977399891854,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,320,5,1
671256,-0.1194282518070758,0.3341163652537468,0.16614257652612965,0.1308645116432557,0.03161793510023908,0.0012959176928405483,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,321,5,1
671257,-0.04590566295041074,0.40780119429070283,0.10324937730029837,0.10815846538436223,0.0285567030914437,0.025897621706894646,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,322,5,1
671258,-0.297210954399771,0.4437766786961411,0.21827885299841454,0.1310795734768888,-0.02450601058605219,0.03305485668608128,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,323,5,1
671259,0.13526625950888144,0.3319119835342746,-0.018251367745671758,0.20999746647881426,-0.048749537030002565,-0.012085134552738082,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,324,5,1
671260,0.38002206101628766,0.5172446142665328,-0.28473025117880746,0.13327188948573987,-0.015677156933183257,0.0031189953976082925,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,325,5,1
671261,-0.17049425450311592,0.5863181268491491,-0.16528283339258595,-0.012467859567609985,-0.10082951254350435,-0.013328864490399052,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,326,5,1
671262,0.07345981609710787,0.5238853267638831,-0.2368084678585981,-0.1350388761444205,-0.09571681973088818,-0.031785721346733214,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,327,5,1
671263,0.21229531961381934,0.4874896575477626,-0.22839447866437002,0.0010424762990107308,-0.11954763527339737,-0.022024320519716947,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,328,5,1
671264,-0.10949408087006894,0.3505428727282651,-0.30012151577542223,-0.08865118564306719,-0.1177605388960893,-0.04794884136282393,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,329,5,1
671265,0.02219086406058056,0.19699250351010172,-0.3171368646979507,0.043915603244453115,-0.03848419805544423,-0.007257868566746513,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,330,5,1
671266,-0.0019863963548880682,0.13740244323370868,-0.373179374608394,0.08678148874048001,-0.04214497788203249,0.0038085316031518392,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,331,5,1
671267,0.061401017529568704,0.11654504565325002,-0.5111607075004934,0.022128421111636185,0.24766264922231912,-0.006098120874562914,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,332,5,1
671268,-0.035041498695179134,0.22749302931201532,-0.19493380655382989,0.05435623565150818,0.19199766217659314,0.07921620488158075,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,333,5,1
671269,0.10068221321752067,0.2100165916774182,-0.3347079310455337,-0.1890987524728305,0.05309011203392541,0.04036643438934216,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,334,5,1
671270,0.5681015546320488,-0.06048336477001612,-0.24708164173956904,-0.06650727285435723,0.1335191389587642,-0.06181049002874696,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,335,5,1
671271,-0.24577424468824846,-0.05632847647214792,-0.19652803324860849,-0.04604721996347752,0.16405804824953715,-0.044707103543644,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,336,5,1
671272,-0.20755743043483016,0.14109724297922172,0.09387705792242686,-0.03960522476964361,0.034660989724777144,-0.010093606089156555,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,337,5,1
671273,-0.01988606503305794,0.11064720384982063,-0.12411770033410867,-0.03212116143909177,0.026673463801207224,0.02003764091573414,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,338,5,1
671274,-0.08936995482475374,-0.009790696173308092,0.005000463240339269,-0.05145104049003339,0.04105265132610067,0.010334257681614178,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,339,5,1
671275,-0.08019518132637143,-0.028666694952202195,0.051594523073554756,-0.014060845196372681,0.02109657954877278,0.014814130151875545,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,340,5,1
671276,-0.09775251747217242,-0.059726538516218064,0.08945993154220988,-0.01188075610041579,0.006827460629605816,0.0206061710791149,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,341,5,1
671277,-0.024624998921055775,-0.12645332219274394,-0.07102726874804528,0.009790872876732169,0.004795533759851523,0.022141922529995743,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,342,5,1
671278,-0.020664907441239756,-0.19087321686518033,-0.04182913285690034,0.03481339173336446,0.0011977120858207325,0.030219370987961115,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,343,5,1
671279,-0.062145256135628636,-0.21839396512223147,0.028102151130275033,0.06684545135746212,-0.01354861459575095,0.04748522287920326,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,344,5,1
671280,-0.08676269345248987,-0.27983249187769393,-0.002653875100709728,0.08787881197382334,-0.018296458071336313,0.04554549306769247,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,345,5,1
671281,-0.030509585177422617,-0.2214119443366548,0.04874871664439948,0.11576474515975925,-0.0030211315137885597,0.027906201672208496,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,346,5,1
671282,0.004369101896487399,-0.14526486290624258,0.029286160781200072,0.10436954238285102,0.006379447843976982,0.012316504418917535,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,347,5,1
671283,-0.06771322612181178,-0.07516495000462435,0.036878989380248396,0.11268468178634211,-0.006835007202614969,0.008131425826543668,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,348,5,1
671284,0.0022251004979667467,0.10704602579884216,0.06419904226643909,0.06501698011598338,-3.259116066595038e-05,0.004821153260001905,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,349,5,1
671285,-0.0807334131285618,0.1601185831472224,0.13198572697551297,-0.016959387675595298,-0.037838441035003986,0.004396370888595999,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,350,5,1
671286,-0.04183073590014691,0.1944978566978174,0.05313303743234722,-0.09544258571540548,-0.025356856712052227,-0.01341880248006035,../data/original/UCI/RawData/gyro_exp52_user26.txt,26,52,351,5,1
