level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,txt,user,serial,index,activity code,standard activity code
379541,0.10268749280208996,0.4828685804800245,-0.88525701350737,0.01113622215809423,0.02135291177356676,-0.005794877659028288,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,475,5,1
379542,0.28190558538743027,0.7067855597151101,-1.3686158692372363,0.031172932866162954,0.0041645646076349605,-0.010853170930535727,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,476,5,1
379543,0.295453345701532,0.559415900265896,-1.211019286973147,0.02646574338044233,0.013502913957396175,-0.006623313399379742,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,477,5,1
379544,0.23031371113499938,0.6337125490885361,-1.1083538630132443,0.012296073942369526,0.008190900903296355,-0.00391731700339763,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,478,5,1
379545,0.2687521339557326,0.5656532998847911,-0.9893545869959546,0.01383618760347108,0.006637513906517444,-0.008431855549164861,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,479,5,1
379546,0.2390377151663262,0.4717599709415817,-0.9996649692924523,0.014770145227726754,0.012065322250409176,-0.007288447796241336,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,480,5,1
379547,0.19185195229199478,0.4852658641257238,-0.8870258983640759,0.014423548684636094,-0.005054235618867174,-0.006643566608095448,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,481,5,1
379548,0.19932270640156224,0.4500250449536741,-0.7186906511109677,0.01828635759993245,-0.008163089230205346,-0.003333921258379279,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,482,5,1
379549,0.1930378150011198,0.4097256370173887,-0.7017326178863283,0.018608108350398785,-0.0034054238975245775,-0.002102524396588727,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,483,5,1
379550,0.18234293852019662,0.3511249833080816,-0.6888888431674719,0.011036746941481502,0.0012831098092061588,-0.006111613843231486,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,484,5,1
379551,0.2018269332537442,0.37619891506877984,-0.6023345168530544,0.007846186875208796,0.0006258549811151788,0.0031773190223061657,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,485,5,1
379552,0.15114569477416476,0.3754681759703914,-0.45801725930861426,0.0068793618086222825,-0.006869450861756835,0.0002370793906455058,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,486,5,1
379553,0.16865320680396728,0.29649189536843695,-0.5042123606719376,0.0034532074523909765,0.00016996533551141005,0.0001636513406322107,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,487,5,1
379554,0.1055739117380959,0.24683969715952375,-0.41702085077174245,0.010123072176852061,-0.005897890536222586,0.0002926731609954169,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,488,5,1
379555,0.1474516320229402,0.23860660858075156,-0.3202443880476088,0.016050740609125848,-0.010318153107858925,-0.0008114955271448484,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,489,5,1
379556,0.11859537577698641,0.2430351465136814,-0.25606085176716753,0.0067291260374418675,-0.014596956531581565,0.0009992175678746936,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,490,5,1
379557,0.09653943352093182,0.19041422876935124,-0.18625155722241646,0.013061224415447156,-0.018335028134787074,-0.0010884769744937206,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,491,5,1
379558,0.09268860362975949,0.19599241899935876,-0.15421974953670117,0.010280609731970548,-0.012710078859287032,0.006195628476012484,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,492,5,1
379559,0.11100030411955067,0.10501774595969326,-0.09683364635222225,0.005463300420701632,-0.02018539863117594,0.005528005634107266,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,493,5,1
379560,0.0989620830577924,0.14101119186712402,-0.10038269941768796,-0.0004792202120828303,-0.015066735670015673,0.01037667920328787,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,494,5,1
379561,0.05619498546171614,0.08505018372368355,-0.021679294672219844,-0.004622591398392456,-0.024991558927913896,0.012421576484087812,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,495,5,1
379562,0.07410495790128696,0.05565028939873714,-0.022708199768915815,0.0004602533383992612,-0.017689927241277957,0.009243568929992712,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,496,5,1
379563,0.0683113097994717,0.045567459793126604,-0.024790854776902144,-0.002084191767318062,-0.02433750075335594,0.010652600221645943,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,497,5,1
379564,0.0057152382831022735,0.011358978415630477,0.0689733421379757,0.008262753225383553,-0.029326963067512,0.010839612714216736,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,498,5,1
379565,0.04329847298888665,0.04074265517201081,0.029100866056827518,0.006550071981340059,-0.01862835585981061,0.013334358059126004,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,499,5,1
379566,0.042797753191667204,-0.008578334176383356,0.05208293029130615,0.004584449070567986,-0.02201840182694086,0.00959360172554486,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,500,5,1
379567,0.03506968653338938,-0.012710608166185383,0.038962700408361,-0.006111175073916276,-0.014853429737934142,0.007697486184482889,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,501,5,1
379568,-0.020994795087312217,-0.032459000248155796,0.09891152968939826,-0.01220663478323147,-0.013773494761056071,0.005585668018532325,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,502,5,1
379569,-0.002159787672442057,-0.03967825327573766,0.16822583589924925,-0.014903325809067253,-0.025668355159537342,0.009221006799654617,../data/original/UCI/RawData/gyro_exp32_user16.txt,16,32,503,5,1
