level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,txt,user,serial,index,activity code,standard activity code
580700,0.3684135681637917,1.073672528297146,0.8847989542232558,0.03892517320137511,-0.00496331652627,0.008833685333478844,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1186,5,1
580701,0.5541761984683854,1.5340781997609312,1.2487936625380551,0.06381315506478279,-0.011043322744838964,0.01957959019740975,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1187,5,1
580702,0.42983086577968516,1.240095081882975,1.0581542931716774,0.09619388612316981,-0.011144729423090223,0.022729510211057888,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1188,5,1
580703,0.43376236446748156,1.2419747297502521,1.0236923018171222,0.13979098889542713,-0.03597345356492676,0.038349797841121434,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1189,5,1
580704,0.39597200762342116,1.0719504580370514,0.8607476900502514,0.19495876686238348,-0.06953037908102228,0.04450010801344177,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1190,5,1
580705,0.42991315596763885,0.9851649559479352,0.8398491866983754,0.24900850592887233,-0.044486665825007134,0.04774351817852722,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1191,5,1
580706,0.3472944079871671,0.9430627247052249,0.6833196619921205,0.24277703867330633,-0.027457207146629227,0.040855998747612546,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1192,5,1
580707,0.33536667820085075,1.0279736965195512,0.7280777719844196,0.1530205020395627,-0.0038905540812814734,0.018261104826496156,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1193,5,1
580708,0.37856866609013373,0.9662038213771444,0.6471215866652007,0.05422697898330932,0.042263832166076466,-0.008399144934292366,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1194,5,1
580709,0.23222648335282117,0.747820263208797,0.6712216529521597,0.008593426939799554,0.03341063883992728,-0.01514253183227738,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1195,5,1
580710,0.19801369509702305,0.6013686360514255,0.6004771378596685,0.003225364601559066,-0.023497656585809892,0.003178172214869511,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1196,5,1
580711,0.19585531636707348,0.5050388737805257,0.4508238665289585,0.03134280292511429,-0.044995296769984185,0.016164786700044405,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1197,5,1
580712,0.22078867799213237,0.5175270664562156,0.3752830806572567,-0.0050925339778818135,-0.03693614799288179,0.016423480338091184,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1198,5,1
580713,0.21215228903314515,0.4831576192770665,0.3758113585502612,-0.042212056643583434,-0.020061839815144346,0.008013358150610854,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1199,5,1
580714,0.10986581793234715,0.34062420677349603,0.37609145469885047,-0.06785990323472024,-0.03271536814517504,-0.0007855240009929897,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1200,5,1
580715,0.1122604210069194,0.27079942936405804,0.27181719784300207,-0.06541214107858662,-0.05596313187448176,0.013719535333234204,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1201,5,1
580716,0.1416633995081382,0.18981772411635844,0.14905824630728515,-0.06632592425595672,-0.031079563197538934,0.008954562585164827,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1202,5,1
580717,0.13245410468472427,0.14829061333767724,0.23703756537349138,-0.06356286229394463,-0.03186264068966011,0.006240187946652419,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1203,5,1
580718,0.13370686470433277,0.12618027884131244,0.19621115974061742,-0.07535171190231382,0.013476349668389787,-0.0005152415662773909,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1204,5,1
580719,0.023764039458806865,0.1146229989357679,0.2725168832779264,-0.0834814294785875,-0.029076282533191035,0.002558427809930668,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1205,5,1
580720,-0.003129481190803032,0.09778216421726771,0.1592500826145916,-0.15785112815872246,0.022356510638538038,-0.014245373157047212,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1206,5,1
580721,-0.2918170326181761,0.24643628490827776,0.630283943982638,-0.21332757992114518,-0.17100643560663684,0.04020187657917849,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1207,5,1
580722,0.11573341113708603,0.014719091261268854,0.15159190816180923,-0.12824079935023694,-0.2705703620984758,0.08200748035992811,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1208,5,1
580723,0.4061585913961892,-0.2739440065699513,-0.3308372677306881,-0.04299485566640264,0.03788145785096324,0.009503524954501548,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1209,5,1
580724,0.248914044259897,-0.2666922144763872,-0.803088031873017,-0.024600241342742014,0.1858262684735852,-0.022911550222379302,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1210,5,1
580725,-0.011642212414579113,-0.17908408075612134,-0.13797353264106418,-0.011461765699781232,0.36038566697954705,-0.040580679206801716,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1211,5,1
580726,-0.12976481310049334,-0.07891243273574054,0.20967496722640183,0.04641034197781663,0.1509035831731285,-0.060189825044416286,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1212,5,1
580727,0.16714285424997297,-0.24565826369476923,-0.3427689689464794,0.14712259864508354,0.12139150349974094,-0.05105659611893504,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1213,5,1
580728,0.11492277882359363,-0.2342224540788116,-0.48859097594795714,0.085802895362311,0.1733149211598865,-0.06790515677622186,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1214,5,1
580729,-0.2223530166917956,-0.04938743009036259,-0.31448501833057196,-0.036130245403040495,0.13019737519112826,-0.045864827597316395,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1215,5,1
580730,-0.24752633999440424,-0.014713140604648487,-0.3878000971323474,-0.11671229671966817,0.002826291011436389,0.0006617979372055775,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1216,5,1
580731,-0.03896261632758002,-0.30895222945187134,-0.4064881191679989,-0.14892369995363489,0.030561518829537643,0.011741818783977403,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1217,5,1
580732,-0.025155501407777777,-0.5430258015281935,-0.2246886318657051,-0.041155207913939715,-0.05398366022701608,0.005328195389850474,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1218,5,1
580733,0.10023109670839543,-0.3831157895691884,-0.3223481864385085,0.0213829735658602,-0.030313739993281158,-0.0073633898668835135,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1219,5,1
580734,-0.07121440655892414,-0.22227712592781726,-0.034495299473745515,0.13645241556184076,-0.10362534303211327,0.01092157552399997,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1220,5,1
580735,0.09306163935460109,-0.13983156154994358,0.0445419632056771,0.1512609085694285,-0.006725103549136281,0.003527213461100619,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1221,5,1
580736,-0.32200347471085516,0.2230331546319062,0.8531575734049318,0.058597034141010015,-0.1849670432663952,0.07849392533258277,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1222,5,1
580737,-0.41168437446139244,0.2126222273022454,0.7869410104817791,0.0022260381141791085,-0.4137403092050826,0.15496783291584243,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1223,5,1
580738,-0.028127182888188274,-0.12212413854086511,0.14200753677820402,-0.033618194363932735,-0.3381822639119043,0.10496420967231435,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1224,5,1
580739,0.015766702920070173,-0.34270952594041604,-0.06404478357641355,0.03608155770722381,-0.24165967632718843,0.08031459585761644,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1225,5,1
580740,0.1017841864966822,-0.2682275180703765,-0.3376502842383593,0.06537689487598586,-0.17472061680039278,0.0804096221407032,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1226,5,1
580741,0.023837901446875438,-0.16566514018441592,-0.2551020627690521,0.05705997259851789,-0.07380389965184868,0.05251954016436141,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1227,5,1
580742,-0.10708331591472679,-0.06725402836531585,-0.12166328951550053,0.03762449937812203,-0.1124474129923118,0.03609574479677164,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1228,5,1
580743,-0.01545993363978123,-0.11470284374504247,-0.21432204855928055,0.06282131672701798,-0.1510246055126593,0.042550715743519374,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1229,5,1
580744,0.0026135964597806638,-0.1755746247231082,-0.366217289702299,0.10768812051677666,-0.07022038447903528,0.02863430281942924,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1230,5,1
580745,0.009691647143675838,-0.05703325767339049,-0.2651050522836147,0.09861133651906391,-0.0067571401530247925,0.00905389132195532,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1231,5,1
580746,0.0033385439999405126,-0.05496625069473397,-0.2079192367972395,0.08861088771346236,0.012262727182368987,-0.021360306707650673,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1232,5,1
580747,0.06253758558346738,-0.09492403882825924,-0.3101542987126355,0.1068488483239921,0.07433745344790348,-0.03139751695608387,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1233,5,1
580748,0.01249406552826102,-0.1577226488884169,-0.2681717229046076,0.12098895938424373,0.1439383812061368,-0.036482757228355346,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1234,5,1
580749,0.0001190003227077921,-0.11973127464456353,-0.3653929107188912,0.12318674187255016,0.14555942608344744,-0.046686686579727084,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1235,5,1
580750,-0.07480775211376577,-0.32720967522991895,-0.39983069920090647,0.1280827261539651,0.1971859197029267,-0.08298795451766607,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1236,5,1
580751,-0.0612684293097158,-0.14915173931878373,-0.3333053816690977,0.19485121608376396,0.2508291246707162,-0.12354956541642607,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1237,5,1
580752,-0.04271807658199934,0.03634222069970047,-0.26133767137586433,0.17877983481656196,0.23370117407696553,-0.12326068443365487,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1238,5,1
580753,-0.043430032201193354,0.06967275010243056,-0.0800967927776409,0.1629300528316277,0.18657455117200858,-0.07769504386425956,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1239,5,1
580754,-0.10805075867217273,0.06563460567085093,-0.07088470256702953,0.13682183837054088,0.06685208242637478,-0.015835915526722172,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1240,5,1
580755,0.03257916601486571,-0.10022206849238989,-0.19738956142033498,0.11465813819305778,0.020499517052391697,0.0067126140300860174,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1241,5,1
580756,0.03377700899668728,-0.03448301174000501,-0.14127268252028222,0.09289583142637575,0.03257523415521084,0.0449739204675338,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1242,5,1
580757,-0.10796964972038897,0.0438939111818827,-0.025137652611795458,0.04395936765780666,-0.009278463243639231,0.05243829744686598,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1243,5,1
580758,-0.1218751071245294,0.04543944401190575,0.13168018925541955,-0.059981094128104775,-0.004246030750946826,0.014503770666258778,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1244,5,1
580759,-0.3560914538482045,-0.02368264668548157,0.16958471150494708,-0.11954587149252781,-0.14335340886691547,-0.026859439704066457,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1245,5,1
580760,0.2734726165764248,-0.37990448910575725,-0.3974747099964539,-0.013520201680588075,-0.25521158644096403,-0.013372693830430046,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1246,5,1
580761,0.8440463329183578,-0.48030029727861023,-1.0172185449854403,0.0008548998030513157,0.1899489755053609,0.003493655242521468,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1247,5,1
580762,-0.22949781625500953,0.10994627108815609,-0.10158079276008863,-0.14850522054087548,0.21679488786223441,-0.02630654660731114,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1248,5,1
580763,-0.14796411927576264,0.34380349363402807,0.6942723232388401,-0.18051467248804534,0.07234671169562013,-0.047903358181086986,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1249,5,1
580764,-0.0032819936963266088,0.02398031871714438,0.25891417141363243,-0.10970250963007992,0.07224246230622496,-0.07486308824438923,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1250,5,1
580765,0.22305384085093832,-0.09266509562508922,0.00840294366434035,-0.031969711970562045,0.24508172421234342,-0.1054272479956171,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1251,5,1
580766,-0.02710470375051647,0.003238294409148937,0.33114101004380103,0.007070670664647749,0.2826554312052938,-0.08092467255035367,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1252,5,1
580767,-0.11418026149595743,0.2203213280405753,0.3502720682315133,0.01848251635123061,0.193078096976502,-0.046325905357198036,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1253,5,1
580768,-0.19213897463636792,0.22617522197325052,0.43583776481954745,-0.05668684825659985,0.13386591264668857,-0.05413893879120148,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1254,5,1
580769,-0.17545212104009913,0.06735906904519831,0.31060876687009986,-0.030978772739295526,-0.02488499730985083,-0.025172869172561126,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1255,5,1
580770,0.11476879700378924,-0.05252208564426166,0.023140292871722493,0.05214901503946269,0.010786890060482964,-0.014236367014077753,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1256,5,1
580771,0.0028343617468695667,-0.037907172832480046,0.09962749696850157,0.07253636278351473,-0.011224190320033274,0.008029278275229488,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1257,5,1
580772,0.05364072617905134,0.20312079530745117,0.1449476029711689,0.01380129040660013,-0.014923836216282097,0.0035633511410891796,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1258,5,1
580773,0.0072422645322252725,0.16749366328649115,0.2169324627389524,-0.04838408799987606,-0.04245836758367306,-0.002410211113164317,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1259,5,1
580774,0.008926323435667776,0.06286815040595192,0.23217886606576196,-0.018078979880817348,-0.031229292679653707,0.0027756010085509437,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1260,5,1
580775,0.0040238910635114235,0.1099892896392823,0.22928838126404902,0.018378442356989065,-0.043395684743288795,0.006233801800628708,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1261,5,1
580776,0.04221454464715124,0.14180128648835605,0.12135918123040441,0.011127583373807601,-0.023754417889760716,0.0016559453929075197,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1262,5,1
580777,-0.04591225996830595,0.10573296501333615,0.24928977240201314,0.013087063042906813,-0.021420686398301414,-0.00013877552888370837,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1263,5,1
580778,-0.05173871805290886,0.1785258791803113,0.29668040870491585,-0.0018516070165994353,-0.06060196002707076,0.009082433471733086,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1264,5,1
580779,0.01207961573887064,0.08040067912633968,0.1409804808584117,0.013355708931441088,-0.04931725015216042,0.009524498920249988,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1265,5,1
580780,0.007869663221230417,0.167883334113587,0.09169350811437954,0.016045363548521915,-0.04550079476734556,0.011419558371492918,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1266,5,1
580781,0.01288720604635022,0.15707704002222037,0.10874958563362759,-0.006729609680474983,-0.043046996233151655,0.009542382952816638,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1267,5,1
580782,-0.029449294420589377,0.0671718091161597,0.10169627170099518,0.009078358543491425,-0.056522573632976546,0.017564153058393553,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1268,5,1
580783,-0.03262797870899406,0.09877364698854774,0.1699450916430499,-0.033183862336056774,-0.05982624786196728,0.028910963485231027,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1269,5,1
580784,-0.17118086721223763,0.1908230083927608,0.36900335512460564,-0.03297582689484191,-0.17044859292247863,0.06302260227734292,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1270,5,1
580785,-0.0022525790337273102,0.14059545743813892,0.12200198034014137,0.03422887608892567,-0.12373124199006597,0.06312600525588938,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1271,5,1
580786,0.09792736745464294,0.06703424457376556,0.012537370766983172,0.016315593919399088,-0.06074228654595088,0.021977293475009284,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1272,5,1
580787,0.0029665811786710756,-0.028459341976343033,0.1277413485591589,0.007468047795623094,-0.06878569534589611,0.0011830448339966316,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1273,5,1
580788,0.011885111404242137,-0.08440456487193634,0.016640684235172905,0.1304521078829968,-0.10297109472745125,0.04258547537255167,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1274,5,1
580789,0.03443449334897767,-0.0920348930823905,-0.1227701535586702,0.15876805097111735,-0.1461363914673756,0.06998578721629797,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1275,5,1
580790,0.10076888030997767,-0.19462649153575104,-0.521117323486862,0.14201618216155656,-0.05756699154479148,0.03848888561186082,../data/original/UCI/RawData/gyro_exp46_user23.txt,23,46,1276,5,1
