level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,txt,user,serial,index,activity code,standard activity code
407595,0.24136271208237176,-1.1490477364986362,0.6244003213551703,0.018844330813922724,-0.007486597695517454,0.009269911964052005,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,398,5,1
407596,0.5754122678461577,-1.6654020147794832,0.7689235409633409,-0.029039067265840275,-0.010998644451979107,0.005178994453384228,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,399,5,1
407597,0.5095347124914799,-1.467248365912303,0.7861981337443802,-0.07199333789242177,-0.03925018720174747,-0.0031478969092908708,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,400,5,1
407598,0.388964223654536,-1.2454730345779284,0.7911151026749198,-0.13946706844096227,-0.2642848153946131,0.008630938733410498,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,401,5,1
407599,0.5442822561448138,-1.2282718871966631,0.5669262499842203,0.02103076616030054,-0.22231163840614104,-0.03279936063351691,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,402,5,1
407600,0.4809774247356496,-1.07601592642641,0.30026041155332556,-0.1620415507742989,-0.2482416300519084,0.00933556787714012,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,403,5,1
407601,0.47171762238491743,-1.1644086375951619,0.2885363616510761,-0.009753962646690581,-0.014711106728198902,-0.02338998550169648,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,404,5,1
407602,0.30354999570892693,-1.0006879374006696,0.15179104645959546,-0.04684623157098224,-0.02082917720729187,-0.021938659571958053,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,405,5,1
407603,0.2529160281507144,-0.8734362733420581,0.28567751242776657,0.15602617870913987,0.06725908701462899,-0.045698314629083234,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,406,5,1
407604,0.28869332661565805,-0.8783883953740519,0.2439982843644949,0.1253997954706124,0.072943690830966,-0.023041310092541838,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,407,5,1
407605,0.0524508750673947,-0.8313248297081623,0.28281129287411005,0.06014720815879083,-0.020955016630532883,-0.05949166774963889,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,408,5,1
407606,0.319378528930394,-0.5778774518446461,0.14143738671141162,0.15746721010780332,-0.03409265797777595,-0.06183637000420286,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,409,5,1
407607,0.21549652259907523,-0.5216880907122918,0.10437812354382763,0.057656424885241246,0.05093962361442048,-0.08713850439637294,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,410,5,1
407608,0.09868567638116828,-0.44510873886304203,0.16234428186458225,0.11911909328768913,0.11064265732274772,-0.04610090081987306,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,411,5,1
407609,0.17838806529558543,-0.29589645563692524,0.21089654206190034,0.10032747182932374,0.09286404607364108,-0.05376778831656465,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,412,5,1
407610,0.022287323559393158,-0.14270294126027017,0.17775523425675746,0.016480809107938088,-0.1914693405810859,-0.07310646381359585,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,413,5,1
407611,0.04321956516165169,-0.11184766779934938,0.05808223444425936,0.10010006897401139,-0.19530232699420638,-0.0060935897533987825,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,414,5,1
407612,0.22925969937892887,-0.07628561500866946,-0.22486986296058475,-0.030820588970501557,-0.10527814154146575,-0.054410306083050045,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,415,5,1
407613,-0.07849785436449286,-0.0030413085510453616,-0.18457884705850006,-0.07227035072475714,0.03331095636423885,0.07711250158065225,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,416,5,1
407614,0.24098621184404106,-0.00995593229533275,-0.29064373900502755,-0.0436236685682166,0.28356831329651105,0.10482229325719512,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,417,5,1
407615,-0.10570217465935808,-0.048411854547888586,0.37603432231367834,-0.008166430488997909,0.2776012375033848,0.07252264153914725,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,418,5,1
407616,0.3406849955439122,0.10356208590050214,0.09166047326097641,0.031464536005903286,0.1879870460910366,0.13227248123571678,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,419,5,1
407617,0.0472557413781134,0.037298334587119605,0.018263011705719166,-0.035643873073837165,-0.01808835550818969,-0.03278843036281192,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,420,5,1
407618,0.21193704199134428,-0.06272833562240857,0.07675809860639274,0.011394939849074196,0.023285709871993333,0.06253568067412374,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,421,5,1
407619,-0.08040010178202536,0.18186359560810042,0.36918430563155236,0.14630414315708215,0.05749204706914962,0.024128898991856846,../data/original/UCI/RawData/gyro_exp34_user17.txt,17,34,422,5,1
