level_0,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,txt,user,serial,index,activity code,standard activity code
759474,0.30649182996608704,1.3908922863130213,1.295479013194144,0.05707968780378571,0.02392334333438597,-0.006373841520437028,../data/original/UCI/RawData/gyro_exp58_user29.txt,29,58,424,5,1
759475,0.5344084034238288,2.015454840349125,1.5657412308016996,0.08897192547270874,0.04179486073377129,-0.0028689903168617986,../data/original/UCI/RawData/gyro_exp58_user29.txt,29,58,425,5,1
759476,0.44795865467632545,1.68703515984066,1.163312587005896,-0.007049863932543237,0.06919233672222408,-0.023653119254004557,../data/original/UCI/RawData/gyro_exp58_user29.txt,29,58,426,5,1
759477,0.22302249266375737,1.8310340623605956,1.3615234328995733,-0.02106572111771688,-0.035489260799489976,-0.016800184117355076,../data/original/UCI/RawData/gyro_exp58_user29.txt,29,58,427,5,1
759478,0.43418317041385973,1.6081982561736474,1.1083022061712553,-0.019682446885365048,0.01986792534196861,-0.004913978051483655,../data/original/UCI/RawData/gyro_exp58_user29.txt,29,58,428,5,1
759479,0.22095095097742934,1.4437055041930331,1.1843490963715382,0.03908502741911987,0.050168547046907964,0.0008667953650738017,../data/original/UCI/RawData/gyro_exp58_user29.txt,29,58,429,5,1
759480,0.2474370404088521,1.2754912550671031,0.8739589076447639,0.014005326406019552,-0.009263246410738559,0.011983526602024829,../data/original/UCI/RawData/gyro_exp58_user29.txt,29,58,430,5,1
759481,0.2555858926258614,1.0592192219457797,0.6688977677787646,0.09962861544609666,0.014431836787019318,0.03738054523975146,../data/original/UCI/RawData/gyro_exp58_user29.txt,29,58,431,5,1
759482,0.18344210349080808,1.0490942797477247,0.7113733513422879,0.18484595775215784,-0.01083204378331705,0.08372537354046904,../data/original/UCI/RawData/gyro_exp58_user29.txt,29,58,432,5,1
759483,0.1544202885742659,1.1215625768243749,0.6544652043969813,0.2297264163776339,-0.03274985561440012,0.11624629856687073,../data/original/UCI/RawData/gyro_exp58_user29.txt,29,58,433,5,1
759484,0.17462033681869793,0.924424153182143,0.7200490970773086,0.20860509994891344,-0.019091449105327837,0.10279430844870395,../data/original/UCI/RawData/gyro_exp58_user29.txt,29,58,434,5,1
